method,trial,noise_sigma_mm,status,calibration_pose_count,heldout_pose_count,heldout_translation_error_mm,heldout_rotation_error_deg,camera_pose_translation_error_mm,camera_pose_rotation_error_deg,pairwise_registration_translation_error_mm,pairwise_registration_rotation_error_deg,heldout_reprojection_rmse_px,cam0_camera_pose_translation_error_mm,cam0_camera_pose_rotation_error_deg,cam0_heldout_translation_error_mm,cam0_heldout_rotation_error_deg,cam0_heldout_reprojection_rmse_px,cam1_camera_pose_translation_error_mm,cam1_camera_pose_rotation_error_deg,cam1_heldout_translation_error_mm,cam1_heldout_rotation_error_deg,cam1_heldout_reprojection_rmse_px,cam3_camera_pose_translation_error_mm,cam3_camera_pose_rotation_error_deg,cam3_heldout_translation_error_mm,cam3_heldout_rotation_error_deg,cam3_heldout_reprojection_rmse_px,wrist_camera_pose_translation_error_mm,wrist_camera_pose_rotation_error_deg,wrist_heldout_translation_error_mm,wrist_heldout_rotation_error_deg,wrist_heldout_reprojection_rmse_px
horaud,0,0.0,ok,10,4,4.055888886613974e-06,7.15693558656904e-08,4.2390743108945515e-06,4.89136874724798e-08,3.347708307642565e-06,3.260910420394021e-08,2.1137506071473893e-06,5.652545908901496e-06,6.521822401331062e-08,5.474574006724521e-06,9.542578170827955e-08,2.0697961799408637e-06,5.977339972085401e-06,6.521823324432712e-08,5.750897686070539e-06,9.542579343505506e-08,2.7826415484780436e-06,5.326411123425843e-06,6.521824350712404e-08,4.998083557293582e-06,9.542580448520801e-08,2.417564125943644e-06,2.391654643720554e-13,4.912515743495913e-14,2.963672526933866e-13,4.383421890582434e-14,2.971394232801032e-13
horaud,0,1.0,ok,10,4,1.2394307771791884,0.267053147332434,1.7853330245138759,0.14788356804895425,2.0614213503464165,0.17935995969274088,2.537292973311684,1.8510221651826515,0.11948596506303202,0.8151096623661562,0.26130480457910177,1.8483898866823187,0.4129363920712285,0.08354412777103673,0.4313646859624587,0.1559300567578722,2.1495280895216715,3.740240080721122,0.18998336337649588,2.8354111976268643,0.34137122022284955,2.251073658915593,1.1371334600805019,0.19852081598525242,0.8758375627612742,0.3096065077699127,3.5562724489233934
horaud,0,3.0,ok,10,4,3.756310771945239,0.8011484613982595,5.4072726143522605,0.443297220782682,6.265180116412105,0.5336620598926506,7.619933048958299,5.594898692374755,0.3619878033119884,2.4534729193127687,0.7849937930278199,5.546510958882113,1.222870048369806,0.2501577638883662,1.3113657488848394,0.46795693836662733,6.445254933642495,11.39853375400211,0.5689020295173274,8.613669919967139,1.0261458118621472,6.781295341285658,3.4127879626623696,0.5921412864130462,2.6467344996162083,0.9254973023364436,10.675320004573296
horaud,0,5.0,ok,10,4,6.324557661901756,1.3353397531564672,9.099969076466198,0.7383326264635572,10.581199487613583,0.882300907085428,12.666715951237766,9.39428559635776,0.6091995737083723,4.102862999361394,1.3101488371240468,9.246641909715327,2.0135616862015797,0.41600127445703716,2.216041335118256,0.7802106741519075,10.736936634312011,19.30236183137645,0.9469360085274072,14.537128144513225,1.7139884827631011,11.350466976006578,5.689667191929003,0.9811936491614122,4.4421981686141505,1.5370110185868127,17.686217675524443
horaud,1,0.0,ok,10,4,4.055888886613974e-06,7.15693558656904e-08,4.2390743108945515e-06,4.89136874724798e-08,3.347708307642565e-06,3.260910420394021e-08,2.1137506071473893e-06,5.652545908901496e-06,6.521822401331062e-08,5.474574006724521e-06,9.542578170827955e-08,2.0697961799408637e-06,5.977339972085401e-06,6.521823324432712e-08,5.750897686070539e-06,9.542579343505506e-08,2.7826415484780436e-06,5.326411123425843e-06,6.521824350712404e-08,4.998083557293582e-06,9.542580448520801e-08,2.417564125943644e-06,2.391654643720554e-13,4.912515743495913e-14,2.963672526933866e-13,4.383421890582434e-14,2.971394232801032e-13
horaud,1,1.0,ok,10,4,1.4789570788823378,0.278571488503401,2.7098544461221854,0.2363788146584014,3.4155863564719553,0.3433205875906553,2.519236668277481,3.3457399414908697,0.23544926017390025,1.4243179355571327,0.28836806531376796,1.9383596621401107,1.7579112986782741,0.17924877787029642,1.5186889347633628,0.227331412425073,2.032175153547154,2.9946366562045443,0.315141826283265,0.7247795672751486,0.3082508055341843,1.9985801976670086,2.741129888115053,0.21567539430614394,2.2480418779337077,0.290335670740579,3.6749036344048904
horaud,1,3.0,ok,10,4,4.435029644749732,0.8373239884231831,8.116562615154166,0.7122401460866644,10.281328819794547,1.034107946170832,7.559248355990472,10.046365056649107,0.7088787572572138,4.279823861913786,0.8678140682487252,5.818971300419857,5.239490051843047,0.5401058183678912,4.536147307128619,0.6828056881456831,6.098085049022084,8.945395134505734,0.9402903599636077,2.1900416098878646,0.9200048228568303,5.996064283442709,8.235000217618772,0.6596856487579452,6.734105800068659,0.8786713744414936,11.025837277902513
horaud,1,5.0,ok,10,4,7.387592200555128,1.3983601011616955,13.50476290943796,1.192279517333074,17.191821248232284,1.73055009467641,12.601876564762202,16.759116563344918,1.1856029691978962,7.145646595039478,1.450791786979348,9.705007124228448,8.67503744823256,0.9040048146480864,7.526313239588271,1.139320714162724,10.166505243375257,14.84471073929993,1.558519180705786,3.6769402100065802,1.5253962999182293,9.993897633033605,13.740186886874437,1.1209911047805274,11.20146875758618,1.47793160358648,18.379504611647043
horaud,2,0.0,ok,10,4,4.055888886613974e-06,7.15693558656904e-08,4.2390743108945515e-06,4.89136874724798e-08,3.347708307642565e-06,3.260910420394021e-08,2.1137506071473893e-06,5.652545908901496e-06,6.521822401331062e-08,5.474574006724521e-06,9.542578170827955e-08,2.0697961799408637e-06,5.977339972085401e-06,6.521823324432712e-08,5.750897686070539e-06,9.542579343505506e-08,2.7826415484780436e-06,5.326411123425843e-06,6.521824350712404e-08,4.998083557293582e-06,9.542580448520801e-08,2.417564125943644e-06,2.391654643720554e-13,4.912515743495913e-14,2.963672526933866e-13,4.383421890582434e-14,2.971394232801032e-13
horaud,2,1.0,ok,10,4,0.811181536670391,0.3047073145542229,1.5124267670797,0.18568482327396074,1.9107957716280206,0.2835005069615898,2.4147078344716943,1.5908847277352363,0.13830777635292524,1.6129392013420625,0.2761061218830287,1.7871606668202271,1.7413800036536378,0.13750217412620513,0.7190251414105068,0.2626436540365337,2.06887082824654,1.1577764658727754,0.0837390528650975,0.4553800863053684,0.27232903445723294,1.8128427382196965,1.559665871057151,0.3831902897516151,0.4573817176236261,0.4077504478400963,3.54438812165389
