method,trial,noise_sigma_mm,status,calibration_pose_count,heldout_pose_count,heldout_translation_error_mm,heldout_rotation_error_deg,camera_pose_translation_error_mm,camera_pose_rotation_error_deg,pairwise_registration_translation_error_mm,pairwise_registration_rotation_error_deg,heldout_reprojection_rmse_px,cam0_camera_pose_translation_error_mm,cam0_camera_pose_rotation_error_deg,cam0_heldout_translation_error_mm,cam0_heldout_rotation_error_deg,cam0_heldout_reprojection_rmse_px,cam1_camera_pose_translation_error_mm,cam1_camera_pose_rotation_error_deg,cam1_heldout_translation_error_mm,cam1_heldout_rotation_error_deg,cam1_heldout_reprojection_rmse_px,cam3_camera_pose_translation_error_mm,cam3_camera_pose_rotation_error_deg,cam3_heldout_translation_error_mm,cam3_heldout_rotation_error_deg,cam3_heldout_reprojection_rmse_px,wrist_camera_pose_translation_error_mm,wrist_camera_pose_rotation_error_deg,wrist_heldout_translation_error_mm,wrist_heldout_rotation_error_deg,wrist_heldout_reprojection_rmse_px
park,0,0.0,ok,10,4,4.028448285718665e-06,5.28901007831166e-08,4.1399635503649444e-06,2.7212002387698034e-08,3.34290696927478e-06,1.8141285009929375e-08,2.111100709451584e-06,5.531363060347528e-06,3.628250925223553e-08,5.424042967377177e-06,7.051997091901857e-08,2.045692042316929e-06,5.8584252158077325e-06,3.6282502637647125e-08,5.715225989899541e-06,7.051996981789903e-08,2.7746605152256283e-06,5.170013611363957e-06,3.6282499695040777e-08,4.974488973510303e-06,7.05199720281719e-08,2.43790645389744e-06,5.23139405598948e-11,4.979658687033571e-13,3.521208764086766e-11,4.903673769072154e-13,1.9256735206039117e-10
park,0,1.0,ok,10,4,1.2457124922451712,0.26855274003913804,1.7897929825305834,0.14954445336551148,2.0576377772243895,0.1829968625307754,2.540461451703097,1.8734611763209152,0.12227464408853697,0.8225232220080267,0.2628499524702534,1.8502333919983478,0.4144375113596439,0.08150174084431464,0.4374467815415046,0.15555422044022388,2.1502544424098597,3.7335214873521236,0.19247946919113393,2.8341951793698765,0.3430428316065654,2.255913645295258,1.1377517550896508,0.20192195933806034,0.8886847860612767,0.31276395563950943,3.5608529039205243
park,0,3.0,ok,10,4,3.775191503199643,0.805813871002514,5.420889758317392,0.44848494941254324,6.254027849317656,0.5450138508498883,7.629564220761302,5.662250759885671,0.3703650894188388,2.4759086557116246,0.7896580631466077,5.552095578690753,1.2269461155949288,0.24394348306860347,1.3290120233922105,0.46681387759983967,6.447489554506605,11.377721889319242,0.576289917130313,8.610420832891181,1.0311083875237612,6.795936410267812,3.4166402684697283,0.6033413080324178,2.685424500803555,0.9356751557398475,10.689263876997845
park,0,5.0,ok,10,4,6.356071697316654,1.3433933512870921,9.123147450118145,0.7473212682448851,10.563067543893885,0.9019360807044863,12.683544921681486,9.506625825963656,0.6231812783540643,4.140575788408428,1.31797015946,9.256037875205655,2.0196520358599717,0.40550984596628403,2.2444055140917234,0.7782836725563147,10.740751946578639,19.266990542225123,0.9591018675174686,14.532379801190565,1.7221955841171606,11.37506938703009,5.6993213964238265,1.0014920811417232,4.506925685575901,1.555123989014894,17.711460093630762
park,1,0.0,ok,10,4,4.028448285718665e-06,5.28901007831166e-08,4.1399635503649444e-06,2.7212002387698034e-08,3.34290696927478e-06,1.8141285009929375e-08,2.111100709451584e-06,5.531363060347528e-06,3.628250925223553e-08,5.424042967377177e-06,7.051997091901857e-08,2.045692042316929e-06,5.8584252158077325e-06,3.6282502637647125e-08,5.715225989899541e-06,7.051996981789903e-08,2.7746605152256283e-06,5.170013611363957e-06,3.6282499695040777e-08,4.974488973510303e-06,7.05199720281719e-08,2.43790645389744e-06,5.23139405598948e-11,4.979658687033571e-13,3.521208764086766e-11,4.903673769072154e-13,1.9256735206039117e-10
park,1,1.0,ok,10,4,1.477705121862642,0.27346537788744885,2.700644599791574,0.22761219782134468,3.3770150420721197,0.32725344864620703,2.514470172167614,3.3378718073015072,0.23434711305521924,1.414915819026479,0.2871869810914084,1.9365024960800046,1.7700410976920014,0.1815006049569136,1.520740068492398,0.22919251468354607,2.0318870523283,2.9988806595323245,0.31528890783798974,0.7241379830522666,0.30816749485859735,1.9979094978714986,2.6957848346404614,0.17931216543525605,2.2510266168794244,0.26931452091624375,3.663330685926935
park,1,3.0,ok,10,4,4.432458818046621,0.821289694247632,8.089419893338588,0.6854971375998846,10.165149321131254,0.9852330880249096,7.544733697798207,10.024803832385194,0.705851066360496,4.2529492285202215,0.8645128132133028,5.81369323595298,5.276274555014054,0.5468457940764871,4.5428178411897395,0.6884088450518054,6.097341363554968,8.959057308623898,0.9408225197591212,2.1881922608331017,0.9198293501784254,5.994168224824035,8.09754387733121,0.5484691702034338,6.7458759416434235,0.8124077685469939,10.99023988954715
park,1,5.0,ok,10,4,7.38533694054129,1.3704117590693703,13.460302851115346,1.1469727921875639,16.99743908659212,1.647953418649413,12.577316272731725,16.726594197039045,1.1810233838773716,7.103124764943453,1.4456931590788102,9.696716051649336,8.73698148704812,0.9152217891270286,7.538301728803773,1.148696897866472,10.16546651214696,14.869064462081255,1.5595615749806542,3.673986896160629,1.525230128224879,9.990934083260045,13.50857125829297,0.9320844207652015,11.225934372257306,1.3620268511073195,18.31867252410355
park,2,0.0,ok,10,4,4.028448285718665e-06,5.28901007831166e-08,4.1399635503649444e-06,2.7212002387698034e-08,3.34290696927478e-06,1.8141285009929375e-08,2.111100709451584e-06,5.531363060347528e-06,3.628250925223553e-08,5.424042967377177e-06,7.051997091901857e-08,2.045692042316929e-06,5.8584252158077325e-06,3.6282502637647125e-08,5.715225989899541e-06,7.051996981789903e-08,2.7746605152256283e-06,5.170013611363957e-06,3.6282499695040777e-08,4.974488973510303e-06,7.05199720281719e-08,2.43790645389744e-06,5.23139405598948e-11,4.979658687033571e-13,3.521208764086766e-11,4.903673769072154e-13,1.9256735206039117e-10
park,2,1.0,ok,10,4,0.8127855078534377,0.3090182059262908,1.5257325454368071,0.19100064233399514,1.9424248564774533,0.2936486022382419,2.418406405936848,1.5864709149310747,0.13778302267984047,1.6130043683375055,0.2758235090210778,1.7865078266197258,1.7499356829337698,0.1398862665603654,0.7103846163254256,0.2641458783854241,2.069015095405153,1.1372483027099412,0.0817354199190934,0.44916607617642773,0.27209990209625434,1.8129080869615306,1.6292752811724422,0.4045978601766813,0.47858697057439203,0.42400353420240705,3.5546714005301667
park,2,3.0,ok,10,4,2.438450366315294,0.9259508426421263,4.5876210468449745,0.5734158563334746,5.845668218425079,0.8807014766442091,7.253644055705945,4.709697564193034,0.41263586277313463,4.801691377611897,0.8274643865539741,5.353461601028131,5.274247052816227,0.42240208374702276,2.117358797933858,0.7927657098925507,6.2047573992958425,3.4750848275674193,0.24683351148693602,1.3690738551378163,0.8138996039002508,5.441288979354539,4.891454742803218,1.211791967326805,1.4656774345776062,1.2696736702217295,10.662795932252873
park,2,5.0,ok,10,4,4.065108060366497,1.5413672013993396,7.662637197784322,0.9563385294499284,9.772275799249853,1.4673491701142147,12.087467169817304,7.765592865478734,0.6865672093304694,7.9395170259344265,1.3790565003906312,8.912537709067214,8.831268966551487,0.7086387584807101,3.505775769463771,1.3218918018560066,10.337761122404698,5.894889598843901,0.41399823930183155,2.318965371882246,1.3524372178292638,9.073485045822379,8.158797360263168,2.0161499106867025,2.4961740741855465,2.1120832855214564,17.77066926171986
park,3,0.0,ok,10,4,4.028448285718665e-06,5.28901007831166e-08,4.1399635503649444e-06,2.7212002387698034e-08,3.34290696927478e-06,1.8141285009929375e-08,2.111100709451584e-06,5.531363060347528e-06,3.628250925223553e-08,5.424042967377177e-06,7.051997091901857e-08,2.045692042316929e-06,5.8584252158077325e-06,3.6282502637647125e-08,5.715225989899541e-06,7.051996981789903e-08,2.7746605152256283e-06,5.170013611363957e-06,3.6282499695040777e-08,4.974488973510303e-06,7.05199720281719e-08,2.43790645389744e-06,5.23139405598948e-11,4.979658687033571e-13,3.521208764086766e-11,4.903673769072154e-13,1.9256735206039117e-10
park,3,1.0,ok,10,4,1.1350757329008125,0.3754118958535062,2.3743780730847908,0.28117314562896734,2.808465888252852,0.36161725399022515,2.5143364008606732,1.1359514680023088,0.19682953376663284,1.3869840152752713,0.33963087785033313,2.0061461219193157,3.459941543335628,0.17192226961570964,1.85440995185616,0.2233743338535647,2.1803306571958663,3.1502928290939516,0.20134349722287376,0.650511838344947,0.3570091505889613,1.8282484986735417,1.751326451907275,0.5545972819106529,0.6483971261268718,0.5816332211211657,3.6285800992495516
park,3,3.0,ok,10,4,3.4423318330305515,1.1260459846290587,7.135892006781446,0.8422301382101433,8.441178391433033,1.0793222903775213,7.539247707238186,3.4124120102701707,0.5898268629204065,4.146421638384199,1.0204077175420114,6.015334169937608,10.378492407881444,0.5142313214507215,5.563579794140818,0.6718243460704578,6.546024379879637,9.45084778636985,0.6037817506203628,1.9538981205093706,1.0693870347864283,5.485086351918369,5.301815822604319,1.6610806178490822,2.1054277790878193,1.7425648401173377,10.873829652812585
park,3,5.0,ok,10,4,5.801966970519701,1.8761862852628441,11.917066780689073,1.401340699414666,14.095605372325394,1.7891362347315891,12.442271659549895,5.696642882775865,0.9821681035950783,6.884578367705871,1.7032843479781574,10.02058396605243,17.295003442705998,0.8545524784432185,9.27247198800293,1.1226302795673426,10.918400403360467,15.751668287000996,1.0059103190343284,3.2613521748772505,1.7795697896508864,9.142608764993243,8.924952510273428,2.7627318965860383,3.789465351492752,2.8992607238549892,17.796184686251856
park,4,0.0,ok,10,4,4.028448285718665e-06,5.28901007831166e-08,4.1399635503649444e-06,2.7212002387698034e-08,3.34290696927478e-06,1.8141285009929375e-08,2.111100709451584e-06,5.531363060347528e-06,3.628250925223553e-08,5.424042967377177e-06,7.051997091901857e-08,2.045692042316929e-06,5.8584252158077325e-06,3.6282502637647125e-08,5.715225989899541e-06,7.051996981789903e-08,2.7746605152256283e-06,5.170013611363957e-06,3.6282499695040777e-08,4.974488973510303e-06,7.05199720281719e-08,2.43790645389744e-06,5.23139405598948e-11,4.979658687033571e-13,3.521208764086766e-11,4.903673769072154e-13,1.9256735206039117e-10
park,4,1.0,ok,10,4,0.9497242567381416,0.2844782338613708,1.9457586095594739,0.18612569204709378,2.4113394858475607,0.27176119119325576,2.4803237875613364,3.38072863481882,0.2812400133794993,0.768760375794225,0.3072510296355111,1.9442664451375817,1.2861518749243952,0.13345258281036254,0.4971051576773913,0.2094336174441545,1.97428952713868,2.2880126078368135,0.1355439013206071,1.8645896391229644,0.18784815588969928,2.0064150638869864,0.8281413206578657,0.19426627067790628,0.6684418543579864,0.4333801324761183,3.5922599863206495
park,4,3.0,ok,10,4,2.839407347933782,0.8533298052765274,5.852079694460825,0.5592157177794783,7.25063975366185,0.8158662614093705,7.440357848631205,10.188667470973273,0.8489683452218147,2.3147450236008655,0.9253422473896304,5.833165535416286,3.900183871999508,0.40183183732797595,1.5034806678374917,0.6286672905837679,5.9233773895678885,6.854218980493635,0.4069949432931454,5.597740301121827,0.5650425628931135,6.01842361737282,2.4652484543768853,0.5790677452749772,1.9416633991749435,1.294267120239598,10.775066448137967
park,4,5.0,ok,10,4,4.715876045910038,1.4221149314609707,9.778687946449931,0.9335170383374358,12.112522393006339,1.360868666810137,12.400334500878063,17.05789198501299,1.423608680444436,3.872537005216863,1.5481517975671402,9.722676739865463,6.57056783140824,0.6722149197434782,2.5264859101311172,1.0484114307333998,9.87353241414098,11.406443539610745,0.6789956151564692,9.335342714282113,0.9442982857493661,10.029626354572308,4.079848429767752,0.9592489380053599,3.1291385540100602,2.1475982117939765,17.9572462477219
