method,trial,noise_sigma_mm,status,calibration_pose_count,heldout_pose_count,heldout_translation_error_mm,heldout_rotation_error_deg,camera_pose_translation_error_mm,camera_pose_rotation_error_deg,pairwise_registration_translation_error_mm,pairwise_registration_rotation_error_deg,heldout_reprojection_rmse_px,cam0_camera_pose_translation_error_mm,cam0_camera_pose_rotation_error_deg,cam0_heldout_translation_error_mm,cam0_heldout_rotation_error_deg,cam0_heldout_reprojection_rmse_px,cam1_camera_pose_translation_error_mm,cam1_camera_pose_rotation_error_deg,cam1_heldout_translation_error_mm,cam1_heldout_rotation_error_deg,cam1_heldout_reprojection_rmse_px,cam3_camera_pose_translation_error_mm,cam3_camera_pose_rotation_error_deg,cam3_heldout_translation_error_mm,cam3_heldout_rotation_error_deg,cam3_heldout_reprojection_rmse_px,wrist_camera_pose_translation_error_mm,wrist_camera_pose_rotation_error_deg,wrist_heldout_translation_error_mm,wrist_heldout_rotation_error_deg,wrist_heldout_reprojection_rmse_px
andreff,0,0.0,ok,10,4,7.138648285169484e-06,6.038208266991278e-08,6.9747401184528996e-06,6.007012416321389e-08,8.342075391093122e-06,7.343086795817205e-08,3.351773237965292e-06,1.1516779713063274e-05,7.694633543541294e-08,1.1529930419202882e-05,8.95686606669668e-08,4.509982220025339e-06,9.786195133199683e-06,8.101500404381911e-08,1.0052180095444027e-05,7.798533141690433e-08,4.076596642728925e-06,6.59598503161116e-06,8.231912867868904e-08,6.972482111391103e-06,7.397431243255412e-08,2.8247045053434447e-06,5.959374814064024e-13,2.849493446104205e-14,5.146399247849318e-13,2.6163225851240876e-14,6.034484022456853e-13
andreff,0,1.0,ok,10,4,3.0058613049739646,0.27074134942525574,3.4080617069015515,0.14782252981343327,4.8827917968033585,0.18170326883292862,4.62943799811064,2.4805436666603393,0.11565090308367139,1.8091053667880672,0.26121137941833283,1.9673725846553793,1.9506347571988343,0.07072003716261982,1.8931109606598837,0.15263042852598835,2.2231635923664523,4.703591595078244,0.21586269986990084,3.863118319493906,0.36944563858000223,2.4913483359007955,4.49747680866879,0.18905647913754106,4.458110572954002,0.2996779511766998,8.408742886860653
andreff,0,3.0,ok,10,4,20.56140592608385,0.8172022458157985,21.17962112032911,0.44978412132094003,33.44564338539343,0.552955811913893,36.625411075771034,12.718700477914888,0.3476253504240064,11.49141908288051,0.7841098506668978,7.2031988126044055,2.3948724738041243,0.2199301662901349,2.4405040714702815,0.4587778919856605,6.487727863923569,26.030188153622163,0.6692072940415846,24.707399942548385,1.1306011253863757,9.404418138298336,43.57472337597526,0.5623736745280344,43.60630060743621,0.8953201152242598,72.7920554636008
andreff,0,5.0,ok,10,4,51.54841862329707,1.3713392942096003,52.23466977947701,0.7616447036092925,76.77880486445251,0.9373641233150738,77.46901619009233,30.27663001851877,0.5807387113685962,28.71927338682363,1.3078403794040732,14.812247686708455,16.113911947541126,0.38050520388945613,16.333921127383,0.7665213452748254,11.931118919539689,63.093417028441316,1.1522968114070284,61.586220892950294,1.9223331124954894,19.50030624557381,99.45472012340682,0.9330380877720893,99.55425908603137,1.488662339664013,162.51188730423038
andreff,1,0.0,ok,10,4,7.138648285169484e-06,6.038208266991278e-08,6.9747401184528996e-06,6.007012416321389e-08,8.342075391093122e-06,7.343086795817205e-08,3.351773237965292e-06,1.1516779713063274e-05,7.694633543541294e-08,1.1529930419202882e-05,8.95686606669668e-08,4.509982220025339e-06,9.786195133199683e-06,8.101500404381911e-08,1.0052180095444027e-05,7.798533141690433e-08,4.076596642728925e-06,6.59598503161116e-06,8.231912867868904e-08,6.972482111391103e-06,7.397431243255412e-08,2.8247045053434447e-06,5.959374814064024e-13,2.849493446104205e-14,5.146399247849318e-13,2.6163225851240876e-14,6.034484022456853e-13
andreff,1,1.0,ok,10,4,3.6083691436221077,0.27740020374962004,4.386485822912819,0.23405096176317172,6.633333311566532,0.339927178805983,4.8060204652415175,5.591334117191788,0.23179951583028968,4.791117423143663,0.2870564007048502,2.583818785332657,2.276506942663868,0.16656998872702122,2.0885886138507526,0.2201056989946002,2.0674689592135045,3.0680229525380107,0.3161448969640432,0.9574932128242604,0.3082109542592171,2.013466501471774,6.61007927925761,0.22168944553133288,6.596277324669755,0.29422776103981274,8.79697312056726
andreff,1,3.0,ok,10,4,22.627643094514347,0.8392504535364034,24.39672174598047,0.712687875279626,38.15199621068117,1.0282637066671694,38.06343373260658,23.21078534211526,0.6989368204385015,21.707490282149635,0.8653715357124083,9.989243567703227,15.121065679742616,0.5197940820999322,14.850970430089786,0.6724510230659598,7.3208118928058585,9.453263929685876,0.9529337117013528,3.6790250368536137,0.9283628979195574,6.00869539877541,49.80177203237813,0.6790868868787172,50.27308662896434,0.890816357447688,75.94588174886248
andreff,1,5.0,ok,10,4,52.29693806071459,1.4108595296709134,54.10013686759051,1.2054022275781504,82.39710408114647,1.7281996167167577,80.29209368798674,48.84890845690544,1.1704353875470255,47.119821849824234,1.4492524496813823,20.43765068607798,38.74823242125509,0.898951537974441,38.44437523920858,1.1411596650428641,15.06474136370449,19.922373436664156,1.5955232025296064,13.7703380862913,1.5534571140628257,10.350527728364145,108.88103315553735,1.1566987822615284,109.85321706753425,1.4995688898965813,169.56780506295854
andreff,2,0.0,ok,10,4,7.138648285169484e-06,6.038208266991278e-08,6.9747401184528996e-06,6.007012416321389e-08,8.342075391093122e-06,7.343086795817205e-08,3.351773237965292e-06,1.1516779713063274e-05,7.694633543541294e-08,1.1529930419202882e-05,8.95686606669668e-08,4.509982220025339e-06,9.786195133199683e-06,8.101500404381911e-08,1.0052180095444027e-05,7.798533141690433e-08,4.076596642728925e-06,6.59598503161116e-06,8.231912867868904e-08,6.972482111391103e-06,7.397431243255412e-08,2.8247045053434447e-06,5.959374814064024e-13,2.849493446104205e-14,5.146399247849318e-13,2.6163225851240876e-14,6.034484022456853e-13
andreff,2,1.0,ok,10,4,3.8104193528096086,0.3048140388686044,4.0154532898328545,0.1883581115099355,5.3490840539970295,0.2827963253531106,4.551398601085421,2.3336035245770748,0.1448458126445287,2.456120764865731,0.2780062569772205,1.9184869169357988,2.2103471526274476,0.13245218709749426,1.6162032699454598,0.26021657635417,2.1178927093885163,6.660517479057438,0.07736445425082755,6.507390992631677,0.2597681201925077,2.391512534204625,4.857345003069458,0.3987699920468915,4.661962383795567,0.42126520195051953,8.305150397413438
andreff,2,3.0,ok,10,4,24.87871056046158,0.9139631982854061,25.08628573493676,0.5713451834172765,35.15252014189951,0.848011898411658,37.13929150946004,12.951882385070787,0.4384870177415483,13.279333107601596,0.8353164707517333,7.1940498382112406,12.422216366302193,0.41196810026356423,11.705536795818336,0.7889367598081318,7.171637592096821,29.954502260903606,0.238632366780095,29.558842548654905,0.7686991585021244,8.961615536477316,45.01654192747045,1.1962932488838982,44.97112978977149,1.2629004040796348,73.84182305891477
andreff,2,5.0,ok,10,4,56.84087437091891,1.5226738750313396,57.00145754678951,0.9629930415308707,78.73039672925879,1.4125846188986102,78.45920472320579,30.913364386837678,0.7374476070791363,31.428258105431194,1.394409657163959,14.876848161965295,31.173924936403644,0.7110567813881065,30.55157175384084,1.3292362888654534,14.029629603547367,64.0064279224407,0.41069363139603454,63.397997174833264,1.2645616630210519,17.838904210688728,101.91211294147602,1.992774146260206,101.98567044957035,2.1024878910748948,164.67786097273972
andreff,3,0.0,ok,10,4,7.138648285169484e-06,6.038208266991278e-08,6.9747401184528996e-06,6.007012416321389e-08,8.342075391093122e-06,7.343086795817205e-08,3.351773237965292e-06,1.1516779713063274e-05,7.694633543541294e-08,1.1529930419202882e-05,8.95686606669668e-08,4.509982220025339e-06,9.786195133199683e-06,8.101500404381911e-08,1.0052180095444027e-05,7.798533141690433e-08,4.076596642728925e-06,6.59598503161116e-06,8.231912867868904e-08,6.972482111391103e-06,7.397431243255412e-08,2.8247045053434447e-06,5.959374814064024e-13,2.849493446104205e-14,5.146399247849318e-13,2.6163225851240876e-14,6.034484022456853e-13
andreff,3,1.0,ok,10,4,1.9341598804974443,0.37430056051183414,2.98496108532407,0.27799342339804356,4.177210328347023,0.37021226404229973,4.059562728918338,1.2271361394627966,0.19218024062495956,1.3485023950887811,0.3335198891495633,2.037929698525303,3.6115283055615683,0.16381723314645819,2.0286591566156065,0.21688867733795245,2.1572793889162423,3.0275000837860526,0.18974878320541233,0.635011585102243,0.3541918273641444,1.8183806800546765,4.07367981248586,0.5662274366153442,3.7244663851831468,0.5926018481956764,7.335303544129664
andreff,3,3.0,ok,10,4,15.908662552720228,1.118899398517161,18.26923606569359,0.8281909446033123,28.434071757441718,1.1034506441075524,32.39712330291255,9.615914110900718,0.567279472328379,9.466776157046887,0.9950477721026898,7.2788237205135555,14.960209216415736,0.4903597531838998,11.765897483136962,0.649307691022904,7.0997908576386735,9.682382769190571,0.5647930122229411,3.8474471839889954,1.0608971288278262,5.454679786494081,38.818438166267335,1.6903315406780295,38.55452938670807,1.770345002115224,64.46510179474843
andreff,3,5.0,ok,10,4,40.13374139282486,1.85703226519784,42.968501878373786,1.3693026697253479,65.33140862052306,1.8246295541805704,71.25981737923611,27.642204454097918,0.9301554279290281,27.18008239327444,1.6491999438513483,15.346461287637677,33.39409657555671,0.8150443854651699,29.469176000455054,1.0799330792031923,13.595387880425472,19.67243810623003,0.9338159363472363,12.943121033534139,1.7653944116739129,9.38724536492283,91.16526837761049,2.7981949291599575,90.9425861440358,2.9336016260629063,148.28192765040367
andreff,4,0.0,ok,10,4,7.138648285169484e-06,6.038208266991278e-08,6.9747401184528996e-06,6.007012416321389e-08,8.342075391093122e-06,7.343086795817205e-08,3.351773237965292e-06,1.1516779713063274e-05,7.694633543541294e-08,1.1529930419202882e-05,8.95686606669668e-08,4.509982220025339e-06,9.786195133199683e-06,8.101500404381911e-08,1.0052180095444027e-05,7.798533141690433e-08,4.076596642728925e-06,6.59598503161116e-06,8.231912867868904e-08,6.972482111391103e-06,7.397431243255412e-08,2.8247045053434447e-06,5.959374814064024e-13,2.849493446104205e-14,5.146399247849318e-13,2.6163225851240876e-14,6.034484022456853e-13
andreff,4,1.0,ok,10,4,3.0746502992214184,0.2796081935856992,3.6134048774922665,0.17774441972599814,5.663249899412219,0.25890802308897803,3.7698629679296367,3.9909009586809967,0.28428699399454127,2.4656017596155406,0.30965678140864994,1.9564517888719222,1.6112741012596445,0.1335567329735739,1.1284963838284634,0.20952181270548675,1.9828240724087876,5.613104190566415,0.1367303064748199,5.420762209209865,0.1900789020487141,2.396176943503025,3.2383402594620097,0.15640364546105748,3.2837408442318035,0.4091752781799461,6.583806523508235
andreff,4,3.0,ok,10,4,21.046967974755965,0.8377147954863147,22.37856433286352,0.5310618205989647,36.766922643814546,0.7782661789031589,36.09564540575901,17.48913834245757,0.8638678685074059,15.065160872175143,0.9379409157232439,7.40358691755746,4.025604970710295,0.39481755490527115,1.3297143722804472,0.625220271483212,5.956560704977121,25.035186145600893,0.39675049192185363,24.639322354651846,0.5634529820706575,8.53739805487442,42.96432787268531,0.4688113670613278,43.15367429991643,1.224245012668145,71.83959576225095
