method,split,key,source_session,source_event_id,event_id,camera,chain_translation_mm,chain_rotation_deg,corner_count,pixel_sse,reprojection_rmse_px,pixel_failure
shah,train,cam1-3_02:31,cam1-3_02,31,101,3,14.833329951160147,0.9885275657645554,29,8697.68954325921,17.318208021556497,
shah,train,cam1-3_02:32,cam1-3_02,32,102,3,12.873847182638743,1.3572036018278242,35,7466.731243744462,14.605998027957519,
shah,train,cam1-3_02:33,cam1-3_02,33,103,3,11.523084588126993,1.7561755860443244,36,5840.6760748302895,12.737385998650552,
shah,train,cam1-3_02:35,cam1-3_02,35,105,3,18.782435518466393,2.6838270303403653,33,5873.796017713509,13.341432408800458,
shah,train,cam1-3_02:36,cam1-3_02,36,106,3,9.606344798742981,2.010058760645542,28,3774.9515607917356,11.611188509351868,
shah,train,cam1-3_02:37,cam1-3_02,37,107,3,13.388845508613468,2.5934393478288285,27,4886.252795555678,13.45259550277646,
shah,train,cam1-3_02:39,cam1-3_02,39,109,3,10.346866363243478,2.7518118131735636,29,2976.133705833495,10.130414611512947,
shah,train,cam1-3_02:40,cam1-3_02,40,110,3,7.14895392733882,4.399078966756933,22,2782.8620349735256,11.24694308967699,
shah,train,cam1-3_02:41,cam1-3_02,41,111,3,8.350144379346856,6.484520288230999,19,2348.6744540395416,11.118203314809888,
shah,train,cam1-3_02:43,cam1-3_02,43,113,3,8.005806491296735,6.708731049713961,22,2403.9479470478427,10.453246444499785,
shah,train,cam1-3_02:44,cam1-3_02,44,114,3,9.956655201579954,2.4742772658463466,24,1348.7290028176376,7.496468620895324,
shah,train,cam1-3_02:45,cam1-3_02,45,115,3,9.508590346365184,2.273396334143189,37,3161.8426601003575,9.244198560704946,
tsai,heldout,cam0-1_02:3,cam0-1_02,3,3,0,0.8929772377621933,0.4201344989738607,20,105.91136522368684,2.3012101731880863,
tsai,heldout,cam0-1_02:7,cam0-1_02,7,7,0,0.7055412146226445,0.08908128620250762,32,53.62628849778012,1.2945352507968366,
tsai,heldout,cam0-1_02:11,cam0-1_02,11,11,0,0.5517816809356643,0.25420633568274936,16,38.30205926068648,1.5472164372811275,
tsai,heldout,cam0-1_02:20,cam0-1_02,20,20,0,2.2957109982957378,0.3406992650206011,25,122.45337592746588,2.213173069847597,
tsai,heldout,cam0-1_02:24,cam0-1_02,24,24,0,1.195684798753487,0.27746472199881644,32,63.74853709920082,1.4114325291525718,
tsai,heldout,cam0-1_02:28,cam0-1_02,28,28,0,1.6631174593919582,0.3201581933672422,25,276.6094637498442,3.326316062852983,
tsai,heldout,cam0-3_01:2,cam0-3_01,2,32,0,1.0891374401427618,0.10423769992190057,32,206.60501939038878,2.5409460553009877,
tsai,heldout,cam0-3_01:6,cam0-3_01,6,36,0,1.0020680171393386,0.17774480838220083,32,216.16673173824302,2.599078753485568,
tsai,heldout,cam0-3_01:10,cam0-3_01,10,40,0,2.6015985268556374,0.20449039953994638,35,179.47002428517501,2.2644458438161927,
tsai,heldout,cam0-3_01:14,cam0-3_01,14,44,0,0.6824236344588487,0.27442611502112324,32,15.874710463006675,0.7043328062563596,
tsai,heldout,cam0-3_01:18,cam0-3_01,18,48,0,0.8394728875126029,0.14794537795949725,26,132.66019277108347,2.2588304731829996,
tsai,heldout,cam0-3_01:22,cam0-3_01,22,52,0,1.3547048471886602,0.3977629847120075,18,175.9018717053013,3.126072009063462,
tsai,heldout,cam0-3_01:26,cam0-3_01,26,56,0,2.282593514696194,0.38644830118754925,9,99.54534827886268,3.3257471721715355,
tsai,heldout,cam0-3_01:30,cam0-3_01,30,60,0,0.44676866456237135,1.1353888248850428,6,89.72312531397002,3.867021362624598,
tsai,heldout,cam0-3_01:38,cam0-3_01,38,68,0,0.6135237908897231,0.14712359706670047,20,43.08208626887644,1.4676867218326335,
tsai,heldout,cam0-1_02:3,cam0-1_02,3,3,1,7.185999811549358,0.6692647495432574,40,4675.4581006618455,10.811403818031502,
tsai,heldout,cam0-1_02:7,cam0-1_02,7,7,1,7.694329828933762,1.374044625258274,23,1931.292638783337,9.16347342247976,
tsai,heldout,cam0-1_02:11,cam0-1_02,11,11,1,8.972059488224383,0.5901229480448154,36,7349.525570893418,14.288229004336847,
tsai,heldout,cam0-1_02:15,cam0-1_02,15,15,1,7.518522231745133,0.6101967263959651,40,6767.127338953044,13.00685140507979,
tsai,heldout,cam0-1_02:20,cam0-1_02,20,20,1,7.087840556988671,1.039552846241509,31,4685.758022692263,12.294449341185485,
tsai,heldout,cam0-1_02:24,cam0-1_02,24,24,1,5.474939385860231,1.6189483617381815,15,1620.262148825385,10.393145654149132,
tsai,heldout,cam0-1_02:28,cam0-1_02,28,28,1,8.701673465539727,0.7229484499477116,33,3778.444436418651,10.70038860299525,
tsai,heldout,cam1-3_02:2,cam1-3_02,2,72,1,5.222808555542442,0.40904857445255155,34,245.71117478094905,2.688270681732628,
tsai,heldout,cam1-3_02:6,cam1-3_02,6,76,1,5.407476446324366,0.6040932585094945,36,108.33660789398098,1.734747883491215,
tsai,heldout,cam1-3_02:10,cam1-3_02,10,80,1,4.682528363129419,0.6113904292171356,30,28.70591498012826,0.9781941692071886,
tsai,heldout,cam1-3_02:14,cam1-3_02,14,84,1,2.6677588957713696,0.959106687232783,38,22.72330034940621,0.7732926924148893,
tsai,heldout,cam1-3_02:18,cam1-3_02,18,88,1,4.127207599845043,0.5880787603906382,38,46.7142961392443,1.1087486561938606,
tsai,heldout,cam1-3_02:22,cam1-3_02,22,92,1,4.159781473696541,0.3680316148435266,29,16.930414973362865,0.764072910705897,
tsai,heldout,cam1-3_02:26,cam1-3_02,26,96,1,4.059585106983545,0.3623746474190753,32,17.78263080105096,0.7454577201510777,
tsai,heldout,cam1-3_02:30,cam1-3_02,30,100,1,4.033418663495521,0.5889147471079772,4,18.080094682983116,2.126034729430773,
tsai,heldout,cam1-3_02:34,cam1-3_02,34,104,1,3.6466254006188557,0.39739625134147133,24,71.53070269738416,1.726396810042332,
tsai,heldout,cam1-3_02:38,cam1-3_02,38,108,1,4.326131135553886,0.4166635981024392,14,180.5905235524825,3.591562767221479,
tsai,heldout,cam1-3_02:42,cam1-3_02,42,112,1,6.640652260867225,0.6078624405953224,14,16.964539526904918,1.1007964495538454,
tsai,heldout,cam0-3_01:2,cam0-3_01,2,32,3,46.75766333864014,5.643907763518208,17,29451.671881260565,41.622725609130576,
tsai,heldout,cam0-3_01:6,cam0-3_01,6,36,3,25.784915181783376,2.7243846951105395,21,23138.65814643522,33.19398837313713,
tsai,heldout,cam0-3_01:10,cam0-3_01,10,40,3,28.468655419400736,2.455159397013724,25,40179.56628040779,40.08968260308769,
tsai,heldout,cam0-3_01:14,cam0-3_01,14,44,3,26.31247800394556,2.786888685613218,24,32954.783021598385,37.05557932664481,
tsai,heldout,cam0-3_01:18,cam0-3_01,18,48,3,23.75723545058414,1.9454202228619661,22,22065.048147071688,31.66949216450753,
tsai,heldout,cam0-3_01:22,cam0-3_01,22,52,3,38.23706159189613,5.8749242673667945,10,6111.3867528140145,24.721219130160257,
tsai,heldout,cam0-3_01:30,cam0-3_01,30,60,3,22.30590363703809,5.6515298328650765,25,13607.480796704058,23.330221427756797,
tsai,heldout,cam0-3_01:34,cam0-3_01,34,64,3,38.34066852481631,11.188683083487724,25,18648.920593079558,27.312210158154215,
tsai,heldout,cam0-3_01:38,cam0-3_01,38,68,3,23.537433903703963,2.988944175030694,26,49832.93856032728,43.779578379531145,
tsai,heldout,cam1-3_02:2,cam1-3_02,2,72,3,25.758022022729026,2.82141230309723,40,19434.905139447925,22.042518651147788,
tsai,heldout,cam1-3_02:6,cam1-3_02,6,76,3,15.501761673013865,2.2041019333909193,17,2909.2640362740053,13.081788050735009,
tsai,heldout,cam1-3_02:10,cam1-3_02,10,80,3,22.46539810997475,2.1658249691127383,29,8791.871027782247,17.41171922801565,
tsai,heldout,cam1-3_02:14,cam1-3_02,14,84,3,32.411477417870294,1.8739224882871433,19,31769.61268940981,40.89113447178973,
tsai,heldout,cam1-3_02:18,cam1-3_02,18,88,3,24.20949070617367,2.1028120582562573,35,14622.762599736141,20.43999063442345,
tsai,heldout,cam1-3_02:22,cam1-3_02,22,92,3,30.074209640616203,2.576862772040068,36,29025.56121310211,28.394816239110202,
tsai,heldout,cam1-3_02:26,cam1-3_02,26,96,3,30.29807719794826,2.5610419618443245,36,24009.47828008117,25.82498697433315,
tsai,heldout,cam1-3_02:30,cam1-3_02,30,100,3,27.224782821332095,2.052667552170496,26,13353.434383809632,22.66260422251874,
tsai,heldout,cam1-3_02:34,cam1-3_02,34,104,3,34.235608008025814,2.5486426090997845,40,38224.6463952489,30.91304190598561,
tsai,heldout,cam1-3_02:38,cam1-3_02,38,108,3,27.965872967179905,3.3663733803877167,23,44360.34329248638,43.91708753929603,
tsai,heldout,cam1-3_02:42,cam1-3_02,42,112,3,38.022345473748814,9.366620003042692,7,5610.385282858915,28.310485898991345,
tsai,train,cam0-1_02:0,cam0-1_02,0,0,0,1.3060110397926485,0.1941766722068116,27,166.3842947711552,2.482414406947511,
tsai,train,cam0-1_02:1,cam0-1_02,1,1,0,0.8523093351144243,0.3078939531544197,15,126.20680925435671,2.900652906437408,
tsai,train,cam0-1_02:5,cam0-1_02,5,5,0,1.2529580326341307,0.46884566588125065,15,42.979725630940536,1.692724148248232,
tsai,train,cam0-1_02:6,cam0-1_02,6,6,0,0.9376594772735497,0.4490124217119388,17,58.010830200687096,1.8472687342428025,
tsai,train,cam0-1_02:12,cam0-1_02,12,12,0,0.25300278142153854,0.1502892136359131,24,36.78134004559351,1.2379643917468155,
tsai,train,cam0-1_02:16,cam0-1_02,16,16,0,0.22270904014330412,0.27325979294619157,16,20.783541209795544,1.139724232265078,
tsai,train,cam0-1_02:19,cam0-1_02,19,19,0,2.5317559118018784,0.40613661102232457,21,91.99133762631305,2.092973933656912,
tsai,train,cam0-1_02:21,cam0-1_02,21,21,0,0.7607096212305996,0.13682504340616458,18,59.48350827099038,1.8178667025908017,
tsai,train,cam0-1_02:22,cam0-1_02,22,22,0,2.270766366667067,0.2207473581787893,15,71.58133766180165,2.1845111987475465,
tsai,train,cam0-1_02:23,cam0-1_02,23,23,0,1.1283841990428132,0.20866055916527704,27,80.0317544317118,1.7216675210464891,
tsai,train,cam0-1_02:25,cam0-1_02,25,25,0,1.0650283808577075,0.17692910548607824,16,55.26935564711902,1.858584065342469,
tsai,train,cam0-1_02:26,cam0-1_02,26,26,0,1.5535562719722644,0.19308310314643934,32,388.00395907123396,3.482114834547543,
tsai,train,cam0-1_02:27,cam0-1_02,27,27,0,1.6600102894819526,0.17921844570393364,16,114.0553095059542,2.6699170107181494,
tsai,train,cam0-1_02:29,cam0-1_02,29,29,0,1.4819143453990797,0.38078254826247526,24,210.46426076040785,2.961307852681029,
tsai,train,cam0-3_01:0,cam0-3_01,0,30,0,1.0495544184648586,0.20836259975801363,32,188.6603262774505,2.4280929134138027,
tsai,train,cam0-3_01:1,cam0-3_01,1,31,0,1.2070028634918573,0.1535382086912668,27,193.2427356987778,2.6752828559264517,
tsai,train,cam0-3_01:3,cam0-3_01,3,33,0,1.056308893652401,0.1612703399982728,40,267.73018693532634,2.5871325194862282,
tsai,train,cam0-3_01:4,cam0-3_01,4,34,0,0.5648723840666996,0.18446494711959938,36,111.78994068813006,1.7621793694813916,
tsai,train,cam0-3_01:5,cam0-3_01,5,35,0,0.778534859623259,0.1443036571339828,36,163.95352963188841,2.1340723305447966,
tsai,train,cam0-3_01:7,cam0-3_01,7,37,0,0.8091228207616938,0.19187359326979186,36,119.14843076482862,1.8192522179061237,
tsai,train,cam0-3_01:8,cam0-3_01,8,38,0,0.7270880550168846,0.16110537866566896,30,23.966638963713752,0.8938053286130739,
tsai,train,cam0-3_01:9,cam0-3_01,9,39,0,1.5810813417390106,0.14737715997127476,35,166.34960351337918,2.180102248672749,
tsai,train,cam0-3_01:11,cam0-3_01,11,41,0,2.04615973098009,0.36788058634042525,24,96.20732113554611,2.0021584304564297,
tsai,train,cam0-3_01:12,cam0-3_01,12,42,0,1.1962734464068179,0.22470598035597086,18,115.26530446320697,2.530539078088643,
tsai,train,cam0-3_01:13,cam0-3_01,13,43,0,0.9000561027328221,0.1708787126369823,27,20.203334038089253,0.8650269539386288,
tsai,train,cam0-3_01:15,cam0-3_01,15,45,0,0.6923817827658266,0.22945981562677384,40,29.615460340816,0.8604571508915478,
tsai,train,cam0-3_01:16,cam0-3_01,16,46,0,0.45557914245158737,0.260767624130891,40,62.911108725246095,1.2541043489802404,
tsai,train,cam0-3_01:17,cam0-3_01,17,47,0,0.6351760970323878,0.24125290389145443,36,71.16359881198422,1.405975331812841,
tsai,train,cam0-3_01:19,cam0-3_01,19,49,0,0.37036566561010187,0.32534936948094356,10,65.73321779292557,2.563849016477483,
tsai,train,cam0-3_01:20,cam0-3_01,20,50,0,0.9422137941405864,0.14761775556882778,34,228.00194407992942,2.589582887602293,
tsai,train,cam0-3_01:21,cam0-3_01,21,51,0,1.015815959316853,0.3396924372115713,22,378.86590507204215,4.149840659986193,
tsai,train,cam0-3_01:23,cam0-3_01,23,53,0,1.216841671207141,0.1140314224914407,35,170.608184996583,2.207831418231687,
tsai,train,cam0-3_01:24,cam0-3_01,24,54,0,1.4336650376114963,0.3586105491187788,37,155.3077982023693,2.0487820917617117,
tsai,train,cam0-3_01:25,cam0-3_01,25,55,0,2.2689118113414213,0.24762437259726816,30,167.52589080076095,2.3630904256979597,
tsai,train,cam0-3_01:27,cam0-3_01,27,57,0,0.9972602043690278,0.7648674028705742,17,90.74577382262332,2.3104083395470227,
tsai,train,cam0-3_01:28,cam0-3_01,28,58,0,0.9838118571328105,0.4266663303914478,24,102.5294199748378,2.0668960219658468,
tsai,train,cam0-3_01:29,cam0-3_01,29,59,0,1.43395286429131,0.32806726358619204,33,226.01156714797858,2.6170279647188646,
tsai,train,cam0-3_01:31,cam0-3_01,31,61,0,1.9861837704053358,0.21137085484822055,37,56.51714019050076,1.235916775280172,
tsai,train,cam0-3_01:32,cam0-3_01,32,62,0,1.4566204947127273,0.3521985081925378,28,214.92713370938236,2.7705539267535237,
tsai,train,cam0-3_01:33,cam0-3_01,33,63,0,0.8289511699619319,0.31354906475449335,23,79.38979657134169,1.8578832809707149,
tsai,train,cam0-3_01:35,cam0-3_01,35,65,0,0.8865945518547257,0.34099571811855645,2,18.94228166749717,3.077521865681637,
tsai,train,cam0-3_01:36,cam0-3_01,36,66,0,3.7014445215231606,0.2775942955646685,20,22.646292677872314,1.0641027365314006,
tsai,train,cam0-3_01:37,cam0-3_01,37,67,0,1.9909211849510424,0.33298764772683526,27,139.68267906668868,2.2745180935805953,
tsai,train,cam0-3_01:39,cam0-3_01,39,69,0,1.392846489002624,0.2630135942814594,33,266.46249838119394,2.841587789083153,
tsai,train,cam0-1_02:0,cam0-1_02,0,0,1,8.31467900493907,0.596366608890921,40,6164.141619635568,12.413844710277683,
tsai,train,cam0-1_02:1,cam0-1_02,1,1,1,8.18825567305613,0.6002281571713762,38,7330.118605823011,13.888767333639583,
tsai,train,cam0-1_02:2,cam0-1_02,2,2,1,8.36499231977404,0.6467388949946385,31,6066.912763367227,13.989526916033533,
tsai,train,cam0-1_02:4,cam0-1_02,4,4,1,7.314920009881598,0.4496652975082893,31,5230.771176488231,12.989786529434019,
tsai,train,cam0-1_02:5,cam0-1_02,5,5,1,7.419333705500679,1.2116525065314208,29,2638.6791734130074,9.538812138533899,
tsai,train,cam0-1_02:6,cam0-1_02,6,6,1,4.914849432627466,1.3793234684966058,25,2514.6039603053164,10.02916538961307,
tsai,train,cam0-1_02:8,cam0-1_02,8,8,1,5.650584721920571,1.1305448224629,29,3264.789163839274,10.610322176263683,
tsai,train,cam0-1_02:9,cam0-1_02,9,9,1,5.955736960591269,1.1733636100645932,19,1869.2585968698108,9.918771668619081,
tsai,train,cam0-1_02:10,cam0-1_02,10,10,1,5.026185105433301,1.2447785460561387,10,948.0241918146547,9.736653387148248,
tsai,train,cam0-1_02:12,cam0-1_02,12,12,1,7.674285881341822,0.9747501218027728,28,4136.838798218034,12.155008959005386,
tsai,train,cam0-1_02:13,cam0-1_02,13,13,1,7.270068502260287,0.7666766273397319,32,5806.4201434624665,13.470361148952247,
tsai,train,cam0-1_02:14,cam0-1_02,14,14,1,7.9393565454067945,0.5022022619741647,31,6393.929255096376,14.3616079330437,
tsai,train,cam0-1_02:16,cam0-1_02,16,16,1,8.241128626418652,0.8118766300597782,22,3348.5996852581984,12.337304268058132,
tsai,train,cam0-1_02:17,cam0-1_02,17,17,1,4.725219050235164,1.2412722441867798,26,2505.675427740958,9.816930876612645,
tsai,train,cam0-1_02:18,cam0-1_02,18,18,1,4.4733696395225895,1.5855026011244702,24,2356.7594072462325,9.909505973319744,
tsai,train,cam0-1_02:19,cam0-1_02,19,19,1,7.023120694907533,1.1771496480360821,30,4412.665503038767,12.12801921590217,
tsai,train,cam0-1_02:21,cam0-1_02,21,21,1,6.234201239105072,1.0044641718611471,25,3517.9460542834854,11.862455149392112,
tsai,train,cam0-1_02:22,cam0-1_02,22,22,1,11.256339304886861,1.0530106701380424,18,2486.548087578524,11.753363791741883,
tsai,train,cam0-1_02:23,cam0-1_02,23,23,1,10.665570090702538,2.148802237081674,15,1633.2206129625918,10.434623816770115,
tsai,train,cam0-1_02:25,cam0-1_02,25,25,1,7.6852345638859125,0.8161126358326114,18,2957.763006773606,12.818742802747003,
tsai,train,cam0-1_02:26,cam0-1_02,26,26,1,6.9426475588596475,0.481308760554398,36,2837.7426570434436,8.878411170804911,
tsai,train,cam0-1_02:27,cam0-1_02,27,27,1,6.578896615973003,0.4240028427024813,40,3566.6751066572824,9.442821488645862,
tsai,train,cam0-1_02:29,cam0-1_02,29,29,1,8.886364414903962,0.9912515548841636,10,1619.0955486437242,12.724368544818734,
tsai,train,cam1-3_02:0,cam1-3_02,0,70,1,5.4366514564196455,0.5627213209568884,38,774.1248823185434,4.513502789346137,
tsai,train,cam1-3_02:1,cam1-3_02,1,71,1,4.819710777765226,0.4242627241276174,34,319.8478542574564,3.0671305533187954,
tsai,train,cam1-3_02:3,cam1-3_02,3,73,1,5.8822561276988115,0.40177823084172126,30,340.812037920746,3.3705194353429957,
tsai,train,cam1-3_02:4,cam1-3_02,4,74,1,6.09321557164819,0.486645975640266,40,198.54764572488585,2.2279342771101094,
tsai,train,cam1-3_02:5,cam1-3_02,5,75,1,5.873023953222289,0.5614669680046404,40,188.08758668264497,2.1684532891132617,
tsai,train,cam1-3_02:7,cam1-3_02,7,77,1,5.359813087614822,0.539525771001341,40,91.2642317047314,1.510498524533634,
tsai,train,cam1-3_02:8,cam1-3_02,8,78,1,6.300677286073367,0.7423151249654115,34,81.34767385536432,1.546796251225362,
tsai,train,cam1-3_02:9,cam1-3_02,9,79,1,5.3069925126105435,0.7684070274200682,36,50.042469937356465,1.1790117087506014,
tsai,train,cam1-3_02:11,cam1-3_02,11,81,1,4.477906091658737,0.6147115108026744,40,88.96118124281949,1.4913180516142381,
tsai,train,cam1-3_02:12,cam1-3_02,12,82,1,4.2420920446851405,0.6812279949782345,27,85.77146013960379,1.7823357556620052,
tsai,train,cam1-3_02:13,cam1-3_02,13,83,1,5.49240888567951,0.38930318253924723,36,21.331982599547416,0.7697759883301443,
tsai,train,cam1-3_02:15,cam1-3_02,15,85,1,2.258368945438903,0.3571403451980016,31,33.099245530585534,1.0333042135599873,
tsai,train,cam1-3_02:16,cam1-3_02,16,86,1,1.3021174513651748,0.9411678762203134,32,40.3066340073384,1.1223111479127903,
tsai,train,cam1-3_02:17,cam1-3_02,17,87,1,4.083028680785602,0.3067966052610792,23,13.560036827801124,0.7678325459369698,
tsai,train,cam1-3_02:19,cam1-3_02,19,89,1,3.96269540480241,0.6215532540703793,30,32.41811514882514,1.0395209657790319,
tsai,train,cam1-3_02:20,cam1-3_02,20,90,1,3.812518282715537,0.6676380622125115,34,16.426604738828182,0.6950794440169746,
tsai,train,cam1-3_02:21,cam1-3_02,21,91,1,4.242169740905289,0.8481635709294334,38,46.09437622526306,1.101367286905153,
tsai,train,cam1-3_02:23,cam1-3_02,23,93,1,3.0334476753526918,0.5743099146121384,38,29.099614003898356,0.8750881760668818,
tsai,train,cam1-3_02:24,cam1-3_02,24,94,1,3.2040962320931468,0.2695680785227619,33,3.7281008294124427,0.33611419548486443,
tsai,train,cam1-3_02:25,cam1-3_02,25,95,1,4.341793685779704,0.4392569524892045,40,16.819357175448285,0.6484473219824469,
tsai,train,cam1-3_02:27,cam1-3_02,27,97,1,4.835085004918961,0.5767672668095208,32,26.190581223312243,0.9046853946143419,
tsai,train,cam1-3_02:28,cam1-3_02,28,98,1,6.334432942237769,0.3162253899725554,30,69.43269139498956,1.5213227949714196,
tsai,train,cam1-3_02:29,cam1-3_02,29,99,1,5.586019881596899,0.36711422678783856,36,143.40903587402798,1.9958918632616625,
tsai,train,cam1-3_02:32,cam1-3_02,32,102,1,3.9152844009628294,0.47416009397925185,14,13.832366042037194,0.9939950431766748,
tsai,train,cam1-3_02:33,cam1-3_02,33,103,1,3.4634095108698157,0.3751951847595562,26,53.28024112526443,1.4315166933289325,
tsai,train,cam1-3_02:36,cam1-3_02,36,106,1,4.535603793084186,0.2871126952891953,18,75.33319482104514,2.045770634762867,
tsai,train,cam1-3_02:37,cam1-3_02,37,107,1,7.294228143243695,0.51609700768684,13,97.41424445621865,2.737408157310328,
tsai,train,cam1-3_02:39,cam1-3_02,39,109,1,3.9832982479052284,0.5191292790235225,20,249.70589710478555,3.533453672434277,
tsai,train,cam1-3_02:40,cam1-3_02,40,110,1,4.005250286100003,0.3555941995441076,18,110.05203177948509,2.4726507568856038,
tsai,train,cam1-3_02:41,cam1-3_02,41,111,1,9.051034256023827,0.6720605617739441,11,47.16729332927803,2.0707331448564523,
tsai,train,cam1-3_02:43,cam1-3_02,43,113,1,6.459712351548353,0.5984625153330605,14,21.766346093262808,1.2468917381479554,
tsai,train,cam1-3_02:44,cam1-3_02,44,114,1,3.6779517747475317,0.5519408590782164,36,177.40938414477182,2.2199185679807907,
tsai,train,cam1-3_02:45,cam1-3_02,45,115,1,3.8282461559002523,0.47496624437381707,26,157.4777293494136,2.4610639455748027,
tsai,train,cam1-3_02:46,cam1-3_02,46,116,1,3.4031689836089103,0.4272524770609906,28,174.08150965454587,2.4934307235968354,
tsai,train,cam0-3_01:0,cam0-3_01,0,30,3,51.19163525669376,5.6052603168156265,40,108758.72103680174,52.1437247031706,
tsai,train,cam0-3_01:1,cam0-3_01,1,31,3,47.658069514951194,5.2546207976475126,22,63614.3568689505,53.77324312203409,
tsai,train,cam0-3_01:3,cam0-3_01,3,33,3,40.43174122813723,4.4098167373409325,25,47557.7601099053,43.61548353963546,
tsai,train,cam0-3_01:4,cam0-3_01,4,34,3,32.80769751166302,2.8958500618974186,18,27403.359652662108,39.0180582498968,
tsai,train,cam0-3_01:5,cam0-3_01,5,35,3,32.10289467715664,2.8575072133285264,34,53053.082336435284,39.50170597076838,
tsai,train,cam0-3_01:7,cam0-3_01,7,37,3,39.85929873920228,4.113864263967687,18,35659.309772196924,44.50924359188832,
tsai,train,cam0-3_01:8,cam0-3_01,8,38,3,23.35931618317919,3.140991404339135,22,18251.234354064345,28.80280475141925,
tsai,train,cam0-3_01:9,cam0-3_01,9,39,3,26.332758412339576,2.451481674494706,24,29696.63328281381,35.176124290735075,
tsai,train,cam0-3_01:11,cam0-3_01,11,41,3,27.85459435186031,2.949895813152159,18,31283.61362071802,41.689069724381405,
tsai,train,cam0-3_01:12,cam0-3_01,12,42,3,30.785653919502636,3.5238279420501657,11,10504.454633059284,30.902272103960378,
tsai,train,cam0-3_01:13,cam0-3_01,13,43,3,29.491896498051464,4.433814213072779,18,20072.399563249957,33.39361180030459,
tsai,train,cam0-3_01:15,cam0-3_01,15,45,3,29.117384748723808,2.292609491797197,30,43580.65921540201,38.114152758698445,
tsai,train,cam0-3_01:16,cam0-3_01,16,46,3,28.88104495753207,2.436453081567546,34,43663.548908777455,35.83604368130987,
tsai,train,cam0-3_01:17,cam0-3_01,17,47,3,25.332147305670183,1.8358199678547087,28,31911.020160292777,33.759136414295725,
tsai,train,cam0-3_01:20,cam0-3_01,20,50,3,29.519869278598808,3.9283703155086256,29,43379.94779841287,38.6763528387927,
tsai,train,cam0-3_01:21,cam0-3_01,21,51,3,37.427708390131066,5.59663660673123,20,12440.59465709273,24.94052390898468,
tsai,train,cam0-3_01:23,cam0-3_01,23,53,3,44.6631723634011,4.693368951104296,21,26656.837809297496,35.62826446817423,
tsai,train,cam0-3_01:24,cam0-3_01,24,54,3,50.60181109333597,4.459407222544749,30,79919.403088888,51.613758853264436,
tsai,train,cam0-3_01:25,cam0-3_01,25,55,3,34.21434676802138,2.9037690613485263,30,39905.7204988633,36.47177927241066,
tsai,train,cam0-3_01:27,cam0-3_01,27,57,3,24.52885697860042,2.4974309159189967,14,13110.716799975675,30.601956986879678,
tsai,train,cam0-3_01:28,cam0-3_01,28,58,3,23.486275389799097,1.8604784145496336,23,21172.228139742358,30.340264637106706,
tsai,train,cam0-3_01:29,cam0-3_01,29,59,3,24.92853428118726,2.280179986064213,27,25723.150621773242,30.865989086499365,
tsai,train,cam0-3_01:31,cam0-3_01,31,61,3,32.764138129035224,8.825568132762179,22,26168.385830824183,34.488724001030846,
tsai,train,cam0-3_01:32,cam0-3_01,32,62,3,65.70367020092974,22.309425571229845,20,15354.918182721558,27.70822818471217,
tsai,train,cam0-3_01:33,cam0-3_01,33,63,3,23.39226480312279,2.7482948784910293,28,27298.830954470926,31.224321423754937,
tsai,train,cam0-3_01:35,cam0-3_01,35,65,3,24.445769648904356,9.875477294646918,13,12757.18472030786,31.326057868205233,
tsai,train,cam0-3_01:37,cam0-3_01,37,67,3,24.870468918542223,4.100644979050375,20,17582.468214022974,29.65001535751961,
tsai,train,cam0-3_01:39,cam0-3_01,39,69,3,39.40104560227949,11.719032994843184,15,17709.837303326458,34.3606725810448,
tsai,train,cam1-3_02:0,cam1-3_02,0,70,3,22.34542545407376,2.8220971484122916,33,17037.67111284429,22.72208317970834,
tsai,train,cam1-3_02:1,cam1-3_02,1,71,3,22.96098934675685,2.657572496621913,25,10840.119961955006,20.82317935566517,
tsai,train,cam1-3_02:3,cam1-3_02,3,73,3,30.925123585007206,2.839977246779565,36,37954.99101152731,32.47006784525956,
tsai,train,cam1-3_02:4,cam1-3_02,4,74,3,20.45043453323295,2.2677354487439514,31,9655.40001746703,17.64835733694456,
tsai,train,cam1-3_02:5,cam1-3_02,5,75,3,17.562362241123083,2.264389867545237,23,4979.531210466254,14.713985081438464,
tsai,train,cam1-3_02:7,cam1-3_02,7,77,3,19.061355812155774,2.2417665025087494,27,5656.553698977388,14.474183529685341,
tsai,train,cam1-3_02:8,cam1-3_02,8,78,3,18.0222582651935,2.507175352675341,9,2619.9118277170824,17.06169142232935,
tsai,train,cam1-3_02:9,cam1-3_02,9,79,3,17.82235938081098,2.141055116232779,24,4063.107432038475,13.011385130016063,
tsai,train,cam1-3_02:11,cam1-3_02,11,81,3,20.919735564765595,2.269347364381535,15,5279.7692250470245,18.761253023269393,
tsai,train,cam1-3_02:13,cam1-3_02,13,83,3,26.183637486736526,2.2515321407768605,40,17532.017928149482,20.93562629117498,
tsai,train,cam1-3_02:15,cam1-3_02,15,85,3,36.069652660208156,1.992318089717967,38,77167.09397951548,45.06343306341555,
tsai,train,cam1-3_02:16,cam1-3_02,16,86,3,36.0780052859782,1.8089796921942638,19,47900.0408054919,50.21010634559955,
tsai,train,cam1-3_02:17,cam1-3_02,17,87,3,28.45560322367906,2.240036182687933,38,22391.450510053604,24.274445362005483,
tsai,train,cam1-3_02:19,cam1-3_02,19,89,3,23.811636645406455,2.21117334311853,23,9903.44894150379,20.750535814458413,
