method,trial,noise_sigma_mm,status,calibration_pose_count,heldout_pose_count,heldout_translation_error_mm,heldout_rotation_error_deg,camera_pose_translation_error_mm,camera_pose_rotation_error_deg,pairwise_registration_translation_error_mm,pairwise_registration_rotation_error_deg,heldout_reprojection_rmse_px,cam0_camera_pose_translation_error_mm,cam0_camera_pose_rotation_error_deg,cam0_heldout_translation_error_mm,cam0_heldout_rotation_error_deg,cam0_heldout_reprojection_rmse_px,cam1_camera_pose_translation_error_mm,cam1_camera_pose_rotation_error_deg,cam1_heldout_translation_error_mm,cam1_heldout_rotation_error_deg,cam1_heldout_reprojection_rmse_px,cam3_camera_pose_translation_error_mm,cam3_camera_pose_rotation_error_deg,cam3_heldout_translation_error_mm,cam3_heldout_rotation_error_deg,cam3_heldout_reprojection_rmse_px,wrist_camera_pose_translation_error_mm,wrist_camera_pose_rotation_error_deg,wrist_heldout_translation_error_mm,wrist_heldout_rotation_error_deg,wrist_heldout_reprojection_rmse_px
tabb_c1_sim,3,1.0,ok,10,4,0.5062191034335641,0.373078684805071,1.632707064905467,0.27766456125019917,1.8326659061814325,0.36126012085601705,2.4360477134425107,0.24298715728199827,0.1902665777143969,0.5323814117478951,0.33483664717862593,1.937120469339034,2.0977322007127843,0.16547688412692405,0.5831379924485661,0.21789260391209198,2.0169626987240252,2.6501190501577434,0.1962373880626461,0.4634764683543746,0.3539120632523433,1.792833607282768,1.5399898514693415,0.5586773950968297,0.4458805411834205,0.5856734248772226,3.564054890780305
tabb_c2_sep,3,1.0,ok,10,4,0.5445811758079797,0.37768232641526095,1.7143323376328776,0.28352640923072747,1.96236876227722,0.36782149201186326,2.4425872739320127,0.26011426500473855,0.19680034224155218,0.5998016562844515,0.339549389854182,1.9450689558910894,2.244261415056134,0.17019290962474928,0.6634839499391334,0.2217385002811671,2.026862006776954,2.7644251832189224,0.20058852509869785,0.4791337752810634,0.35665323858592235,1.8012172076588207,1.5885284872517154,0.5665238599579105,0.4359053217272708,0.5927881769397723,3.567784199786345
tabb_c2_sim,3,1.0,ok,10,4,0.5315681021509899,0.3732745229514396,1.6789260541119662,0.2775463993541929,1.9142065572929392,0.3617283099231712,2.439044377103903,0.28083010769357464,0.19007308864226688,0.5821171540952598,0.33465485398598854,1.941142828022227,2.1744373761364733,0.16474885229347894,0.6435720188181656,0.21778697613958914,2.0230274101211814,2.6940483161287343,0.1952803129144499,0.4682369222776492,0.35370001889875136,1.7982744838005296,1.566388416489082,0.5600833435665759,0.43234631341288504,0.5869562427814294,3.5638859962065093
tabb_c2_sim_joint,3,1.0,ok,10,4,0.4398036853507155,0.3686266494248928,1.5180187433855257,0.24386976070929103,1.331010082539114,0.31488395279723647,2.425733158690682,0.6077904366608432,0.09709143220981742,0.32668582535510615,0.289357355004318,1.898421776026413,1.595456654160451,0.14709217429985463,0.5396103684045865,0.2538952497059779,2.0113376390110687,2.3024394662317262,0.17121209276091626,0.46057223423028415,0.3442977502078462,1.7849251236214743,1.566388416489082,0.5600833435665759,0.43234631341288504,0.5869562427814294,3.5638859962065093
tabb_rp1,3,1.0,ok,10,4,0.2882024074771916,0.2646543571416236,0.7059861713425702,0.07650259275879848,0.9062572886958989,0.12221486530480573,2.3442873700317213,0.7888881862237516,0.061193018129631856,0.2757982547126877,0.2741387987450156,1.9006529985076301,0.7420112442599485,0.06105043199607863,0.23541058812397309,0.17593657906212465,1.9630143344319442,0.655876164204505,0.043563401266226785,0.33453019761693714,0.2657463127538058,1.7475714157822027,0.6371690906820757,0.1402035196432566,0.30707058945516846,0.34279573800554836,3.385678682624894
tabb_rp1_joint,3,1.0,ok,10,4,0.28163895656923227,0.2637370044447028,0.7150227093319453,0.07757294576554362,0.8497722152767594,0.12355897236601514,2.3448003475585666,0.7174805152541069,0.05394792336300133,0.24463460681053675,0.26865477643638835,1.898256484095097,0.9440573174318948,0.07555053888626295,0.26349040673109303,0.1786992913303681,1.9672995075027655,0.5613839139597039,0.04058980116965359,0.31136022328013085,0.26479821200650644,1.7481102671264066,0.6371690906820757,0.1402035196432566,0.30707058945516846,0.34279573800554836,3.385678682624894
shah,3,1.0,ok,10,4,0.5930676467580573,0.37768247388153064,1.7122839733477435,0.2835266823842285,2.0409557077204585,0.36782204644001465,2.433357216185538,0.22777124868620705,0.19680078230501755,0.5494047192966315,0.3395494573013861,1.9410008577776416,2.166236383251683,0.1701937891477629,0.6011460395411632,0.22173919992123692,2.02034446350087,2.7100607682650066,0.20058857381604886,0.4722562281831422,0.3566533140229287,1.795139410286154,1.7450674931880772,0.5665235842680846,0.7494636000112926,0.5927879242805707,3.551493739652971
tabb_c1_sep,3,3.0,ok,10,4,1.5458587668547223,1.1322901097973628,5.007909017834416,0.8487012359412089,5.576166967575524,1.0967860959604014,7.319762303255176,0.7661871567388501,0.5897451129321699,1.6203993786774697,1.0202065996245198,5.823078786755439,6.46860415470728,0.509131223465079,1.7849022883957366,0.6669788464580919,6.061488787150838,8.122194047444745,0.6015095406413847,1.413007176490122,1.0683415080586611,5.3880513963957535,4.674650712446791,1.6944190667262025,1.3651262238555613,1.7736334850481787,10.70675907924071
tabb_c1_sim,3,3.0,ok,10,4,1.5101484527527278,1.118482415429745,4.903885582951979,0.831162282991505,5.4407340851052375,1.077364754489644,7.308903869629885,0.8180194729654573,0.5702882229646924,1.5701422426724767,1.0060936627874044,5.81168087361878,6.262628832160098,0.49493948253403947,1.7313179196106239,0.655332357101523,6.051337012477893,7.9419876355108325,0.5884348617321559,1.3866777268176038,1.0600964705553504,5.381099305227183,4.592906391171527,1.670986564735132,1.3524559219102072,1.752407171274702,10.69250948813585
tabb_c2_sep,3,3.0,ok,10,4,1.6321117825845661,1.132289837123316,5.147804217429158,0.8487009990158725,5.844985908139449,1.096786173297267,7.326278850417683,0.8484707129297028,0.589745152611845,1.7950837913313276,1.0202065433966097,5.834304702136664,6.711491122891005,0.5091303688051253,1.9896836812739829,0.6669781053747144,6.0833682414383405,8.287151238231075,0.6015095553115293,1.437621895887852,1.0683413469972864,5.405739186783423,4.74410379566485,1.6944189193349906,1.3060577618451021,1.7736333527246537,10.69714683934316
tabb_c2_sim,3,3.0,ok,10,4,1.5933778989410088,1.1191357185300803,5.0421990368211835,0.8308811797759647,5.702627770451085,1.0787816927876943,7.315759540628685,0.9111898496298891,0.5698119490167796,1.7427485444551287,1.005644669023516,5.822858657499221,6.503287972452148,0.4928985096661942,1.9303575844256569,0.6551582319092486,6.07185206103819,8.076231402680426,0.5856067425746826,1.4049779448532858,1.0594858529996636,5.396895771976325,4.6780869225222705,1.6752075178462023,1.2954275220299634,1.7562541201878932,10.685588250315247
tabb_c2_sim_joint,3,3.0,ok,10,4,1.321190670259309,1.1053476333596495,4.562137148194346,0.7308070477846913,3.985291835089533,0.9409309610503956,7.276271077520039,1.858597375040902,0.2916622182335719,0.9834985961705979,0.8694510041620324,5.697083519820434,4.812296645191877,0.4427855715658998,1.6234035640817723,0.7641849295795011,6.036673141008259,6.899567650022332,0.5135728834930914,1.3824329987549024,1.0315004795091713,5.356911766658392,4.6780869225222705,1.6752075178462023,1.2954275220299634,1.7562541201878932,10.685588250315247
tabb_rp1,3,3.0,ok,10,4,0.86300597224718,0.7945768689808655,2.120483217572232,0.23006360725487154,2.7160216572556473,0.36750403404917864,7.033907210321483,2.372801048458989,0.18403138799630386,0.8186225560662717,0.823342532332223,5.703256965293173,2.2273546097057872,0.18340852362997676,0.704168910160756,0.5287903047407982,5.891048772206079,1.9834955302373858,0.13153896668343554,1.0097530801667536,0.7958021611140411,5.244358619724894,1.898281681886765,0.42127555070976996,0.9194793425949392,1.0303724777363996,10.157190044135808
tabb_rp1_joint,3,3.0,ok,10,4,0.8416809335979262,0.791804725937325,2.1424270245667474,0.23299459868947017,2.5425029333947706,0.37112978708060235,7.035401032567222,2.154969153579483,0.16201191404622442,0.7270064357729692,0.8068107474048528,5.695946584401524,2.8261723633603,0.2263140549544304,0.7901646163283653,0.5371260245640987,5.903902286523648,1.6902848994404422,0.12237687504745581,0.9300733396954312,0.7929096540439488,5.245864224541612,1.898281681886765,0.42127555070976996,0.9194793425949392,1.0303724777363996,10.157190044135808
shah,3,3.0,ok,10,4,1.951020037437801,1.1322913296807726,5.2422928368798045,0.8487031879445619,6.353547378653843,1.09678114543637,7.297062880872835,0.7661775025600762,0.5897371843872248,1.6203778196774141,1.0202000109736522,5.823074668246895,6.468887405901078,0.5091507192864368,1.7849775517004653,0.6669959929188051,6.06150307028827,8.122145469090318,0.6015069008532735,1.4130048644538729,1.0683369554728999,5.388049848723423,5.611960969967746,1.6944179472513126,2.985719913919452,1.773632359357733,10.644595225476042
tabb_c1_sep,3,5.0,ok,10,4,2.5634701409982186,1.8856666306173762,8.359474557377494,1.4111657026640905,9.19421939760204,1.816359063430996,12.086207115681693,1.4370316041544562,0.9820474865157652,2.656302225272925,1.7030249850410804,9.705808866897215,10.732432392822716,0.846208370136521,2.944931577112877,1.1146654834445013,10.103600994010256,13.524220774766283,1.0021145928255226,2.3488298088225514,1.7778638209248134,8.984770584822627,7.744213457766521,2.814292361178553,2.3038169527845205,2.94711223305911,17.54903356998542
tabb_c1_sim,3,5.0,ok,10,4,2.5045241883211946,1.8626672874459431,8.187193271875636,1.3820196875717494,8.974497200859515,1.7844547033920908,12.068592468838718,1.5281820877886312,0.9498549274815424,2.573812593487151,1.6795370302385888,9.68720524433026,10.388407904586263,0.8224872047000102,2.8563504752902613,1.0950802924426768,10.086668948848422,13.22335005163086,0.9802836611914566,2.3049247354026536,1.7640842356005293,8.973104006574019,7.608833043496788,2.775452956913988,2.2830089491047123,2.911967591501978,17.526474026602763
tabb_c2_sep,3,5.0,ok,10,4,2.717810437772694,1.8856667473625783,8.590145207539742,1.4111656468575675,9.67105650342242,1.8163581666281934,12.092953056833808,1.5393751897485173,0.9820473600063159,2.985226713898897,1.7030251223030706,9.722803327669773,11.151336576549953,0.8462080288811714,3.315098836077781,1.114665722726802,10.143889450985203,13.802162970868258,1.0021147483782755,2.396497303037598,1.777863830932044,9.013283606350498,7.8677060929922344,2.814292450164508,2.1744188980765,2.9471123134883963,17.52018926135727
tabb_c2_sim,3,5.0,ok,10,4,2.6537345701580857,1.863865044729669,8.414700131805459,1.381673044676349,9.43759712430361,1.7868318910302978,12.075867163576396,1.6425617789659996,0.9492265798913554,2.899170503597899,1.678947052760959,9.70426516416404,10.806802194889952,0.8193252246995133,3.2168479000479047,1.0950249577389342,10.124673068982048,13.450959286800117,0.9756453017247562,2.3421602744953693,1.7631104286992818,8.998518516116217,7.758477266565768,2.782495072389771,2.156759602491171,2.9183777397195017,17.501996759590728
tabb_c2_sim_joint,3,5.0,ok,10,4,2.205213242838231,1.8411436944277986,7.616833836263343,1.216468780011274,6.627776328930385,1.5614962866869802,12.010091655584912,3.1575574094919365,0.4868979720960414,1.6452880566572339,1.4514036099099776,9.498511541834244,8.06384342684144,0.7405395625965415,2.713460059132867,1.2779216152890163,10.06590441464001,11.487457242154223,0.8559425129627416,2.3053452530716525,1.7168718127926992,8.931992264995404,7.758477266565768,2.782495072389771,2.156759602491171,2.9183777397195017,17.501996759590728
tabb_rp1,3,5.0,ok,10,4,1.436222157876232,1.325318527044251,3.5381696163489282,0.3843464991630181,4.522375640367431,0.6138980630772167,11.648739133320811,3.964821795509086,0.30747251755332417,1.3503616751252578,1.3737617044616306,9.507889525811514,3.711866861324466,0.30588329974953826,1.1702606715372301,0.8830362443484349,9.821983634167289,3.333918798715803,0.22073208747428952,1.6938121777702109,1.323922122867844,8.743567933734477,3.142071009846359,0.7032980918749207,1.5304541070722286,1.7205540364990939,16.73477474615731
tabb_rp1_joint,3,5.0,ok,10,4,1.3978772368503745,1.320654776949586,3.5664820239289767,0.3887936460839746,4.226538227226825,0.6193267723995269,11.651179420602366,3.59587705696012,0.27027923464528475,1.2007503833604631,1.3460613922402345,9.495505684392374,4.699864301996834,0.3765949027795469,1.3166604793882897,0.8969936301625587,9.843437244111474,2.8281157269125945,0.20500235503614606,1.543643977580516,1.319010048896457,8.745891495145917,3.142071009846359,0.7032980918749207,1.5304541070722286,1.7205540364990939,16.73477474615731
shah,3,5.0,ok,10,4,3.543947159627821,1.8856730643440258,8.948688839442001,1.4111754922639381,11.006293225040446,1.8163348793267835,12.055863606749018,1.437025108100401,0.9820100504743803,2.656200832659814,1.7029942932277256,9.705788993648614,10.733809572915098,0.8463024491188976,2.9452903110901594,1.1147481356229232,10.103670179218117,13.524003843610364,1.0021027668402325,2.348819961699062,1.7778432492155258,8.984763733366657,10.099916833142139,2.8142867026222422,6.225477533062247,2.947106579309929,17.465058561528597
tabb_c1_sep,4,0.0,ok,10,4,7.406512012838077e-07,6.319287924436583e-08,9.481727608082912e-07,5.158444703885254e-08,1.115514907092421e-06,8.904660782938958e-08,6.914243661797068e-07,1.1545407780226353e-06,5.7250536212473905e-08,1.0269410772070912e-06,7.522593661693438e-08,9.318157325557534e-07,1.452740806037539e-06,1.0209191234966541e-07,9.971796323434094e-07,1.2530321668079448e-07,4.924442952987028e-07,1.185402706748546e-06,4.6993908416498535e-08,9.384827345204176e-07,5.224094266819106e-08,8.952589978122789e-07,6.752424444257127e-12,1.4311767723118752e-12,1.3610643121480628e-12,1.4210115433690067e-12,3.6796652310194025e-12
tabb_c1_sim,4,0.0,ok,10,4,1.2722733140093233e-06,8.533840127477502e-08,1.6785133045889222e-06,7.109241012944799e-08,2.2444212388119215e-06,1.1327449618177434e-07,8.38282303481501e-07,2.5998701502397804e-06,1.4331143142288044e-07,1.4076263567888562e-06,1.6812610318560224e-07,1.0896059636167334e-06,2.246160008322648e-06,1.0426574750712776e-07,2.029649445987906e-06,1.250271682030188e-07,6.712067398319777e-07,1.867941098691095e-06,3.6775286766455195e-08,1.6518012705326947e-06,4.818317174118387e-08,1.083101673740935e-06,8.196110216560229e-11,1.7174821328633453e-11,1.6182727836897477e-11,1.716196929517179e-11,4.5995314282419287e-11
tabb_c2_sep,4,0.0,ok,10,4,2.710745366569052e-07,1.073078133866061e-07,6.790562151311396e-07,9.975720259683454e-08,1.5307705207109457e-06,1.7784975640992197e-07,8.011313906730626e-07,1.1302714429901309e-06,2.3032035963367675e-07,5.570495531262715e-07,2.3936458780263657e-07,1.1854863311954933e-06,9.013708206477934e-07,9.5500088262384e-08,3.0409565237581135e-07,1.17974652477486e-07,4.997148538836361e-07,6.840853946628409e-07,7.309443564383212e-08,2.2305181703435992e-07,7.177809679789568e-08,9.550671095090177e-07,4.972022237939021e-10,1.1392684744531525e-10,1.011240911777487e-10,1.1391646840607184e-10,2.4531167250510573e-10
tabb_c2_sim,4,0.0,ok,10,4,9.310017681540561e-07,4.6968283961434397e-08,9.685979016765968e-07,3.7971497917341763e-08,1.5657078319161157e-06,6.621763081202342e-08,7.602777960586683e-07,1.7419783746226574e-06,3.824860556069498e-08,1.378169208637326e-06,6.149265408656492e-08,8.416678586578747e-07,1.0601611240570092e-06,4.7084591536998116e-08,9.317937585443826e-07,6.50043000970741e-08,8.809269624816484e-07,1.071203366609402e-06,6.646647745897109e-08,1.4129251704930222e-06,6.12898579343822e-08,9.097532317939173e-07,1.0487414173190979e-09,8.631711270286737e-11,1.1189349414934145e-09,8.632372771635707e-11,1.1262481750022366e-09
tabb_c2_sim_joint,4,0.0,ok,10,4,1.659459710037769e-06,1.206221108159477e-07,8.812621740867753e-07,1.0935560271597443e-07,1.2817232299396175e-06,7.526055379563277e-08,9.431307271985141e-07,1.918284315919132e-06,1.4781906231762708e-07,2.2170797216700267e-06,1.630278412324395e-07,9.57920238183556e-07,7.994412183592749e-07,1.4600675081151822e-07,2.134076439152365e-06,1.6112492536676386e-07,6.507360009693286e-07,8.062744206513755e-07,1.435102806220496e-07,2.285563744387192e-06,1.5824935293687102e-07,1.4889299782830102e-06,1.0487414173190979e-09,8.631711270286737e-11,1.1189349414934145e-09,8.632372771635707e-11,1.1262481750022366e-09
tabb_rp1,4,0.0,ok,10,4,6.373812905787162e-07,5.4045058942106e-08,8.950576256606601e-07,3.822353562285905e-08,1.2608451907880222e-06,6.15401576755879e-08,7.29702934709755e-07,1.044742784664371e-06,5.6487934467619787e-08,8.361272374518465e-07,5.876808803868659e-08,7.755137754762458e-07,1.1238359212551612e-06,4.592849757316373e-08,7.50415233758949e-07,7.489630968232786e-08,7.582781156998164e-07,1.362087127246958e-06,4.4219407087452765e-08,9.442367682548788e-07,7.625752951296079e-08,9.76290364938488e-07,4.956466947615027e-08,6.258303363199937e-09,1.8745922849190588e-08,6.258308534448761e-09,1.775664162236313e-08
tabb_rp1_joint,4,0.0,ok,10,4,3.367602236725637e-07,5.308641960859657e-08,3.560359922717388e-07,2.9695648386904676e-08,5.477692394259476e-07,4.958007312114297e-08,6.892296569627708e-07,5.745233593948632e-07,3.2092737169265016e-08,3.9613678216320533e-07,6.45246328401151e-08,8.616686418723336e-07,5.291150588448003e-07,9.022413420960157e-09,4.557219594355678e-07,4.6731456738505894e-08,4.5677267095033505e-07,2.7094088137114144e-07,7.14091395941936e-08,4.764362302422912e-07,9.48312803213165e-08,9.740229260716377e-07,4.956466947615027e-08,6.258303363199937e-09,1.8745922849190588e-08,6.258308534448761e-09,1.775664162236313e-08
shah,4,0.0,ok,10,4,7.068492705457837e-07,5.3124399764532664e-08,7.526493668135652e-07,2.7497080699096066e-08,4.2303839455527007e-07,1.833158266722832e-08,6.692624867921886e-07,1.2849946273750438e-06,3.666254442852951e-08,9.424658382641468e-07,7.083232053443221e-08,9.20148101630151e-07,1.0163575507246495e-06,3.666279254690527e-08,9.424652620373567e-07,7.083252700837148e-08,3.996080400863766e-07,7.092442667090806e-07,3.666268322889389e-08,9.424655508793324e-07,7.083244078243159e-08,8.861658932013119e-07,1.0224454869641665e-12,3.02592055598925e-13,4.310022987914442e-13,3.107328953911441e-13,7.300885677522861e-13
tabb_c1_sep,4,1.0,ok,10,4,0.5549643164731827,0.27802019470819755,1.6714080744128152,0.17609100081640494,2.1708627200595054,0.25778644123174216,2.4441704080690245,3.176411153041412,0.2787414005231731,1.0635893266690257,0.30527351222743837,1.8941257316094993,1.0261001745161826,0.1321633089829468,0.29591932048743763,0.2087491432919486,1.979932219896922,1.6401527398893796,0.1334495726555006,0.6274927290926529,0.18693965360962506,1.8763761412873188,0.8429682302042864,0.16000972110399928,0.23285588964361448,0.4111184697037782,3.5870941761539727
tabb_c1_sim,4,1.0,ok,10,4,0.5393661173621538,0.2744636412455869,1.6198756769254068,0.17072766878399726,2.1137525938809487,0.2503688873894688,2.4420496682345747,3.0450917990306947,0.26823606607778516,1.0309665786917905,0.2969628054690178,1.8878036203197712,1.0019347945990533,0.12654452809447425,0.28101064628617645,0.20602796677247318,1.9781319582678247,1.590116371018119,0.12799275824519046,0.6127634082635394,0.1837242660733982,1.8736675576802277,0.8423597430537608,0.16013732271853923,0.2327238362071088,0.41113952666745845,3.5870583572869386
tabb_c2_sep,4,1.0,ok,10,4,0.5067741699714859,0.27802026393934853,1.6408258799945772,0.17609111074566428,2.074188306442304,0.2577867190303566,2.4467234146382135,3.1952520527399138,0.2787417919697235,0.9941374171226949,0.30527382461088665,1.898478821323869,1.0389110570827242,0.13216380441545164,0.30467305652585985,0.2087494084697514,1.9790393101068748,1.57291407124115,0.13344935301971234,0.45994766956014477,0.18693948761398527,1.8903028732378162,0.7562263389145216,0.1600094935777697,0.2683385366772444,0.41111833506277073,3.5849349355909954
tabb_c2_sim,4,1.0,ok,10,4,0.492751730739599,0.2747407902659957,1.593135971275871,0.1711148890366498,2.017238859205126,0.2505139594691736,2.444697963701548,3.076321650534263,0.26869657598995883,0.9633491334155923,0.2973630577677723,1.8920883257845942,1.0121698784500217,0.127057516973004,0.2909020336587709,0.20621763212488514,1.9774888894005864,1.528425658029292,0.12913934151870754,0.44840621725799756,0.18453357941768989,1.8879627888690247,0.7556266980899068,0.15956612166492876,0.2683495386260354,0.41084889175363554,3.5848749632977106
tabb_c2_sim_joint,4,1.0,ok,10,4,0.267592502101813,0.2293723256137876,0.7867355986991289,0.10030829823151431,1.2049230046762813,0.14506184874013203,2.4257035146990913,1.1980733159589512,0.1283760490011944,0.2859976552037882,0.20318085061150865,1.8177278144034177,0.8029547037290072,0.08491127303424548,0.23476800509461213,0.16139531613559988,1.978250206539923,0.39028767701865025,0.028379749225688606,0.28125480948281634,0.14206424395440637,1.8620454815831604,0.7556266980899068,0.15956612166492876,0.2683495386260354,0.41084889175363554,3.5848749632977106
tabb_rp1,4,1.0,ok,10,4,0.3069906284682946,0.2193110531015828,0.7488944957876047,0.06563493750263984,1.0174647143804907,0.0859423848806487,2.4136587829712948,0.4976068978505743,0.04695301313851232,0.32576078058960034,0.16775370712012502,1.8153973787418454,1.2651608576813587,0.11017200062816433,0.22471947713453141,0.21823702318868482,1.9796104069386595,1.0274280444041728,0.05413706231562264,0.4832185822165539,0.1489501271605309,1.8577704643277135,0.20538218321431304,0.05127767392826007,0.19426367393249291,0.3423033549369905,3.5548781664533693
tabb_rp1_joint,4,1.0,ok,10,4,0.23860834144733356,0.21846251464607436,0.6086228427945312,0.06294413966973579,0.7634525395623722,0.07951709417688609,2.4125637660236885,0.5783998046084914,0.06214457972251065,0.30926884186413894,0.1753610091998904,1.8143901571396437,1.1775010810586521,0.10427539429361211,0.2030250201719533,0.2103984869979792,1.9766808745189897,0.4732083022966676,0.03407891073456034,0.247875829820749,0.14578720744943735,1.8561837194039725,0.20538218321431304,0.05127767392826007,0.19426367393249291,0.3423033549369905,3.5548781664533693
shah,4,1.0,ok,10,4,0.7623868290267297,0.2780202318226439,1.7056628774112668,0.17609102592709344,2.312601779763772,0.2577864404796858,2.455415868459264,3.1764176241374944,0.27874173946406366,1.0635907724606746,0.3052737331442771,1.8941260996440095,1.02610092293372,0.1321634217572713,0.29591962142539374,0.20874920310680667,1.9799322534367945,1.6401492768493686,0.1334492989421988,0.6274918756950385,0.18693958225650276,1.8763760795722262,0.9799836857244844,0.16000964354484,1.0625450465258117,0.4111184087829892,3.6176837543908498
tabb_c1_sep,4,3.0,ok,10,4,1.6901154313194633,0.834003357752243,5.058373787711548,0.5291518388569197,6.555890177137048,0.7740430005719586,7.334699207611583,9.605116313892303,0.8413666713903051,3.24811827777743,0.9193172212060823,5.687390654874838,3.0999953193327356,0.3979479555079172,0.8851775709911737,0.6265923998018939,5.941256482515787,4.895435869819061,0.4008122675994964,1.8612501131654553,0.562351849655136,5.631101827924462,2.6329476478020912,0.4764804609299606,0.7659157633437945,1.2277519603458595,10.762759916299544
tabb_c1_sim,4,3.0,ok,10,4,1.6431039435779482,0.8232631336163855,4.902661304353449,0.5129660159563629,6.3849973361301435,0.7517373951959206,7.328236038861377,9.211103358340553,0.8099414120352357,3.1501551141652593,0.894414364999842,5.668315946691869,3.0263437718478907,0.3809681848421597,0.8405370442544672,0.6183129870937063,5.9357437130575645,4.742117086083313,0.3840543178505577,1.8161909011868165,0.55248833660451,5.6226790490575125,2.6310810011420385,0.4769001490974986,0.7655327147052498,1.2278368457674838,10.762657431031274
tabb_c2_sep,4,3.0,ok,10,4,1.5268861280859802,0.834003388465268,4.947142588089156,0.5291517492242759,6.25091314434552,0.7740429627310056,7.341709494917708,9.662788910207555,0.8413666754341251,3.0017876853599748,0.9193171960810242,5.700072869199814,3.1451550151361047,0.3979473270346341,0.9196442813429251,0.6265921147308554,5.9376063776812105,4.7044933731879475,0.4008118463485587,1.3830467495856507,0.5623518794002068,5.671489508126627,2.2761330538250175,0.4764811480797854,0.8030657960553717,1.227752363648985,10.755975073409221
tabb_c2_sim,4,3.0,ok,10,4,1.4845173518029415,0.8240919453239105,4.802967300794993,0.5141539471643464,6.078641288083194,0.7521325115545728,7.335543402783252,9.303393797186503,0.8110815167743396,2.908775945413854,0.895431213984049,5.680583092994003,3.0639933748438146,0.3825947480509882,0.8781212217763203,0.6189269538388154,5.932939425896461,4.570095382924063,0.3877220423431413,1.348069143996281,0.5550251060845987,5.664337313613488,2.274386648225589,0.4752174814889161,0.8031030960253107,1.226984507388179,10.75580198526858
tabb_c2_sim_joint,4,3.0,ok,10,4,0.8053881534053824,0.6870190686515971,2.357813370229308,0.2998466500692168,3.610327359658964,0.432558618748402,7.2775087097107996,3.6169851106109605,0.38664932009811753,0.8650834538350853,0.6105933640173091,5.453596028274292,2.3939784020845787,0.2539747354782542,0.7070910177821265,0.483641920084801,5.934914613249596,1.1459033199961028,0.08354506321157923,0.8462750459790073,0.42685648311609947,5.585367904371735,2.274386648225589,0.4752174814889161,0.8031030960253107,1.226984507388179,10.75580198526858
tabb_rp1,4,3.0,ok,10,4,0.9148669694922622,0.6569464057566725,2.2429183524942027,0.19640678739569814,3.045715586359775,0.2571849883500325,7.240451706555265,1.484852681472557,0.14080490761517575,0.969443475897334,0.5037182434660328,5.446214750898523,3.8056799805770796,0.331201001107803,0.6791863535039712,0.6539506477546437,5.939083492986375,3.063589836594066,0.16145824281374,1.439460615386439,0.4479422322899685,5.572777592308568,0.6175509113331082,0.1521629980460738,0.5713774331813045,1.0221744995160447,10.66333651897622
tabb_rp1_joint,4,3.0,ok,10,4,0.7130693308057837,0.6544633449638995,1.8285807753691876,0.18859329499108832,2.2941348781811595,0.23878427564550475,7.237188168423556,1.7280368485970024,0.1861006160829999,0.9198404975263409,0.5264015415510325,5.442982776584691,3.546257340646241,0.31392302554132173,0.6117124134315101,0.6305882731310191,5.930430408126172,1.4224780009003988,0.10218654029395778,0.7493469790839794,0.43868906565750143,5.568191653663033,0.6175509113331082,0.1521629980460738,0.5713774331813045,1.0221744995160447,10.66333651897622
shah,4,3.0,ok,10,4,2.4313050184889833,0.8340029306404295,5.236136262086197,0.5291507780170794,7.147954743786687,0.7740385359781938,7.383527648144535,9.605174583006143,0.8413679170917856,3.248129559229504,0.9193172164145418,5.687394753299434,3.099978159409273,0.39794542343435524,0.8851709812200133,0.6265910401087902,5.941255725814047,4.895327567802477,0.40080775433939464,1.8612405307970645,0.5623509921888755,5.631102064939811,3.344064738126897,0.47648201720278255,3.7306790027093504,1.2277524738495107,10.895486816958368
tabb_c1_sep,4,5.0,ok,10,4,2.8728009114838953,1.3899812427233544,8.506684022860806,0.8834852742026627,11.00352984447747,1.2913284388275739,12.229384643544357,16.13530557387835,1.4107708978225189,5.505984993564416,1.5379605061888677,9.487860212484575,5.2035146953680265,0.6657118347775001,1.4724821167185276,1.044914875555579,9.904927467265157,8.11692589523874,0.6688601206696126,3.065191586851963,0.9398717579809204,9.389039248871189,4.570989926958113,0.7885982435410192,1.4475449488006735,2.0371778311680515,17.942972370227814
tabb_c1_sim,4,5.0,ok,10,4,2.794107113526624,1.371956636712842,8.245257876997355,0.8563392499087408,10.719393097883161,1.25405045329341,12.218434816930028,15.478542571107702,1.3585395429529614,5.342583837826206,1.4965009348371119,9.45586874353815,5.078740703979985,0.6372031223433224,1.3982830245498274,1.030918214194244,9.895548178707154,7.85593703622489,0.6402716764067631,2.988642717302197,0.9230609706038586,9.374484390936962,4.567811196676844,0.7893426579319167,1.4469188744282657,2.0373464272161526,17.942806705034045
tabb_c2_sep,4,5.0,ok,10,4,2.5557962216775527,1.3899810977917517,8.286318962714983,0.8834850514255279,10.465508139448326,1.2913280376348268,12.23952948650653,16.232659839829278,1.4107705633727798,5.0350751258824635,1.5379602330084645,9.508159398516334,5.289724267736684,0.6657115952258836,1.5423116909511219,1.0449147424510166,9.897180128487367,7.816906596596852,0.6688597280688743,2.3105710510073423,0.9398715374151043,9.453845151424034,3.805985146697117,0.788598319034574,1.335227018869284,2.0371778782924217,17.930138605538666
