method,split,event_id,camera,chain_translation_mm,chain_rotation_deg,camera_pose_translation_mm,camera_pose_rotation_deg,corner_count,pixel_sse,reprojection_rmse_px,pixel_failure
park,train,1,0,0.15936129773058572,0.046637609026139046,0.438117298758544,0.046637609026138026,47,9.982736694646187,0.4608672835834395,
park,train,1,1,1.9087136576129382,0.06585949029238708,1.8829643803250604,0.0658594902923861,16,4.036430917967604,0.5022717714275562,
park,train,1,2,1.2458502198901689,0.1698587766265128,2.1332838541781594,0.16985877662651325,60,314.1216110363449,2.288090947479816,
park,train,1,3,0.6948122300434644,0.072355774584867,0.9356400222601764,0.07235577458486851,35,9.428104255097976,0.5190129163021991,
park,train,3,0,0.07570053829119942,0.027582911393548182,0.2824619254450129,0.02758291139354772,50,8.667840823745568,0.4163614012788786,
park,train,3,1,0.3019026018201617,0.13575910299010205,1.368620923844663,0.1357591029901025,13,3.71329734620582,0.5344513611175928,
park,train,3,2,1.0383969772821646,0.45301031100898764,4.009289394683317,0.453010311008988,60,25.72565638754245,0.6547983962964281,
park,train,3,3,0.11895603135340609,0.020602558347339525,0.21185077694119214,0.020602558347339216,40,10.054209456434625,0.5013534047065659,
park,train,4,0,0.03607400620295417,0.011824013561122525,0.05269057327546605,0.0118240135611227,53,10.469167909417894,0.4444451259593437,
park,train,4,1,1.107250633077675,0.1625221113497065,2.291889134209425,0.16252211134970684,14,3.446457304992187,0.4961607821917772,
park,train,4,2,2.6389473064885935,0.34982146306355216,2.677610841477529,0.3498214630635527,60,570.5894492174717,3.083800277842994,
park,train,4,3,0.21526541395791038,0.017573568985093328,0.22336029842904379,0.01757356898509413,37,9.885479281948411,0.5168898487379449,
park,train,6,0,0.09541756690820002,0.007778116379173106,0.11082405446594155,0.007778116379172833,54,10.409639231695154,0.4390570542460781,
park,train,6,1,1.1338388160733373,0.11914256753517302,1.4691141531808778,0.11914256753517043,17,3.44373291481529,0.450080575453884,
park,train,6,2,1.612822756471474,0.4681842223764057,4.024731231563467,0.4681842223764059,60,247.6111732902756,2.0314656994818443,
park,train,6,3,0.2978406142691481,0.013396022337021694,0.309696279721034,0.013396022337022327,36,8.323000570618088,0.48082685063850883,
park,train,7,0,0.13345847909144926,0.01792630007189146,0.18313121049997946,0.017926300071891565,49,9.53298504624542,0.44107903512805774,
park,train,7,2,2.397725394466522,0.1266450875777261,1.8887984471931856,0.1266450875777275,60,1221.351115653921,4.511745995461774,
park,train,7,3,0.6441232682929278,0.02243753203403953,0.6540288436044833,0.022437532034040367,39,9.14564245874268,0.4842557720753299,
park,train,8,0,0.11405122068565639,0.024016002374025226,0.21973916982315278,0.024016002374026277,47,9.513292416718464,0.44990051894997485,
park,train,8,2,2.377275865060551,0.25171282654625793,2.7260662494809753,0.25171282654625815,60,1234.7311970080218,4.536392099837384,
park,train,8,3,0.43955344427173737,0.05813167419716712,0.6854279118932831,0.0581316741971683,43,12.333769901686546,0.5355668568710698,
park,train,10,0,0.13210743255665963,0.024056705569971085,0.22804826814273674,0.02405670556997258,46,9.210018965135358,0.447457041055227,
park,train,10,1,0.6909386342983616,0.11111647721475199,1.5031966307690061,0.11111647721475396,17,7.674298743336105,0.6718849141358215,
park,train,10,2,1.6696205596126634,0.5338964794737073,5.467318230540405,0.5338964794737068,60,62.13714704626912,1.0176537315992207,
park,train,10,3,0.2544017695229932,0.05009556134638326,0.49723398699459664,0.05009556134638438,40,8.176883680773834,0.4521306138930938,
park,train,11,0,0.048020188324098254,0.016244614780295794,0.15791832916925239,0.01624461478029577,54,10.316316779066609,0.43708454939067376,
park,train,11,1,0.8144281392379571,0.05932369553884938,0.8931264759260711,0.059323695538850224,14,5.9308123068798455,0.6508682282086118,
park,train,11,2,2.4943512672242756,0.8130598904083233,6.213779149264114,0.8130598904083255,60,1097.4700755744702,4.276817499758573,
park,train,11,3,0.42847602013258074,0.029185210243335286,0.4914801169386742,0.02918521024333711,43,12.55507702678039,0.5403503821656099,
park,train,13,0,0.07644837087117601,0.029987590757681534,0.26862422820341253,0.029987590757681346,46,9.704897352885247,0.4593212703659051,
park,train,13,1,1.338654399303765,0.07223588380364239,1.3976242263184107,0.07223588380364024,15,6.6126773561807655,0.6639617135639055,
park,train,13,2,0.7208088708979804,0.2653258009286369,1.575111505782888,0.26532580092863745,60,186.3804098254409,1.7624812520300317,
park,train,13,3,0.3008760584750323,0.018013521526370053,0.3430334987431118,0.018013521526371146,39,10.264635448637549,0.5130261014161912,
park,train,14,0,0.06657322491770178,0.022090606145650577,0.18172373851026874,0.022090606145652003,47,9.372201518721186,0.4465518368023074,
park,train,14,1,0.8652284409389693,0.10041673543053141,1.056676700138627,0.10041673543053321,14,5.711296731000788,0.6387094538990763,
park,train,14,2,1.2808774973266197,0.4549879860644652,4.499325145571477,0.45498798606446483,60,523.4552638132969,2.9536848844939914,
park,train,14,3,0.5677915917621662,0.05572459202213513,0.7609533201465747,0.055724592022134777,43,14.050727525294162,0.5716302172203628,
