method,split,event_id,camera,chain_translation_mm,chain_rotation_deg,corner_count,pixel_sse,reprojection_rmse_px,pixel_failure
shah,train,8,1,1.3718323773045726,1.1965922711686232,20,78.86551001212894,1.9857682393991618,
shah,train,9,1,0.6310113523423819,0.36953817455014304,15,1.6878790590930244,0.3354478657052413,
shah,train,11,1,1.1824978957499608,0.27851490731053063,16,27.767792035269892,1.3173788377700502,
shah,train,12,1,1.4355151237169377,0.2252858605858844,9,21.939866791340812,1.561333717312108,
shah,train,13,1,1.6290713922934204,0.3595312904446201,12,6.131915332425178,0.7148377049154339,
shah,train,15,1,3.0821747192766393,0.7489367827140392,12,18.817403933098777,1.2522447821511966,
shah,train,16,1,4.203049191439584,0.059473135356355476,11,80.11504783327365,2.698737884023056,
tsai,heldout,4,0,2.217088872624001,0.21649646779400358,16,41.15891583002298,1.603880369409276,
tsai,heldout,10,0,0.9099321556385547,0.1486295266205676,13,42.95314492079353,1.8177150686590764,
tsai,heldout,14,0,0.7593135908090013,0.2767406585006965,13,61.17437945250435,2.169267502256577,
tsai,train,0,0,1.9301599395077285,0.2382171858413865,10,20.639405447307706,1.436642107391667,
tsai,train,1,0,1.033359068537714,0.23285834089429663,6,8.018022086472572,1.1560004387594736,
tsai,train,2,0,1.5738832349444452,0.10790689206323796,10,26.317352126262563,1.6222623747798184,
tsai,train,5,0,1.5366652270200447,0.2693414392548831,10,13.97003979152398,1.1819492286694881,
tsai,train,8,0,0.8651348475270256,0.24027059562209765,7,5.055230126220549,0.8498092328971375,
tsai,train,9,0,0.7893104981066094,0.15980833274259731,4,9.0264299176729,1.5022008785173255,
tsai,train,11,0,0.5798603699223309,0.16954848101843592,9,16.10972381617168,1.337897347672072,
tsai,train,12,0,0.8502499489198693,0.09679151108925298,12,32.4054090999915,1.6433048281839329,
tsai,train,13,0,0.7171306484412402,0.1096268930363606,12,43.61862267694592,1.9065374958491708,
tsai,train,15,0,1.5319078620201643,0.24186354973679816,13,92.04977095734229,2.6609681719448,
tsai,train,16,0,1.6922834854292794,0.28193701575694163,14,203.32555971234652,3.8109387642899235,
tsai,heldout,4,1,0.5914809336009943,1.346281292169499,22,68.54696614900145,1.7651547208647107,
tsai,heldout,10,1,2.8601060160212874,0.4099908127140263,15,20.409722069785186,1.1664682327374711,
tsai,heldout,14,1,2.273249173443162,0.46855493714209373,12,56.38867169279774,2.16773060466466,
tsai,train,0,1,7.6070083131624555,0.8552554135189867,16,1891.6547733369525,10.873289444025646,
tsai,train,1,1,7.160665281622604,0.5996084919885853,22,2599.0050587544497,10.869065901895512,
tsai,train,2,1,4.578072735345772,0.696378806578031,24,280.70775074953445,3.4199643684153496,
tsai,train,5,1,6.765965882676462,2.0783590661224376,20,153.76271638236256,2.7727487839900187,
tsai,train,8,1,4.116477177364883,1.2278752395562214,20,785.4250091235078,6.266677784614061,
tsai,train,9,1,1.0708597896518497,0.2805913495241321,15,50.17100583801551,1.828861318562555,
tsai,train,11,1,0.9893394176411865,0.1983589694433243,16,25.436239790997732,1.2608588291071123,
tsai,train,12,1,1.4449111572881095,0.24470645902176863,9,5.390257162392096,0.7738975788100197,
tsai,train,13,1,1.416510133504558,0.3376467247753814,12,23.382443764715298,1.3959000610333612,
tsai,train,15,1,3.1734100184718725,0.6564857600538285,12,172.86429126826687,3.7954390530858095,
tsai,train,16,1,6.617283268431291,0.12396472887744493,11,11.761676569788682,1.034042225697889,
park,heldout,4,0,2.3559026700376515,0.23014779845267214,16,54.75787402732813,1.8499640879509007,
park,heldout,10,0,0.9111162470564852,0.1505610073532206,13,34.57841809646348,1.6309133377076097,
park,heldout,14,0,0.8358242000762528,0.270916715080892,13,71.53385798162483,2.345763086955924,
park,train,0,0,1.8145892766805836,0.2185699626679472,10,24.671398438957425,1.5707131641059555,
park,train,1,0,0.9454887848027208,0.2450101351623622,6,9.399556191595426,1.2516360088297387,
park,train,2,0,1.756391730152784,0.10783360622323591,10,47.92902514874907,2.1892698588513264,
park,train,5,0,1.6370972158147072,0.2778736813632838,10,16.862456034491384,1.2985551984606347,
park,train,8,0,0.8882020422935071,0.23062130869297742,7,4.850305386235373,0.8324066130577028,
park,train,9,0,0.777092594372601,0.1524185771269871,4,6.91606902832951,1.3149210079249543,
park,train,11,0,0.4952991873085215,0.17074266407019,9,12.38306760615261,1.1729861042159124,
park,train,12,0,0.9110717902506765,0.09657273436308084,12,30.156131350967883,1.5852479130766866,
park,train,13,0,0.807292436699383,0.12517634477976575,12,44.40620384512414,1.9236727858691764,
park,train,15,0,1.64822314469243,0.235767463880643,13,134.15505267419124,3.212416448170481,
park,train,16,0,1.8059453404648609,0.26601866318067385,14,234.86739851993678,4.095881193519174,
park,heldout,4,1,0.5341110612903145,1.29461902306739,22,70.55440842332108,1.7908150559721159,
park,heldout,10,1,3.2544120842899047,0.49328047652180795,15,22.83259398430013,1.2337637262809582,
park,heldout,14,1,2.7240542954779454,0.48166302011314055,12,114.58533112814875,3.0901096410989037,
park,train,0,1,7.902891506215152,0.838343869898691,16,2120.593303470285,11.512475036537225,
park,train,1,1,7.597540240384997,0.56295204888013,22,3070.8952338121267,11.81465814111692,
park,train,2,1,4.411371514440769,0.7110835276275991,24,166.58643101159106,2.634596988563835,
park,train,5,1,7.345138457897739,2.0045260015256887,20,159.08236499233107,2.820304637732696,
park,train,8,1,2.876914323661104,1.1965623907489285,20,318.43494341595635,3.9902064070418484,
park,train,9,1,1.011235150999957,0.3691704920452716,15,31.005956706340562,1.4377286880432985,
park,train,11,1,1.3014929719274302,0.27831700987946356,16,23.347267281109325,1.2079752501890644,
park,train,12,1,1.8469022323912057,0.22552986739332836,9,23.741187942613568,1.6241643301715216,
park,train,13,1,1.6790032177389467,0.3596951026272145,12,39.966185231488204,1.8249699822072007,
park,train,15,1,3.2445409047806693,0.749345673177137,12,165.89929827710972,3.718190624899761,
park,train,16,1,6.0232684612920275,0.058649493794921646,11,14.039880197895071,1.1297578259358012,
horaud,heldout,4,0,2.353771214180415,0.22958889456529555,16,54.70693705444246,1.8491034492160394,
horaud,heldout,10,0,0.9086569413075973,0.1500966571175036,13,34.39333894071923,1.6265427928518827,
horaud,heldout,14,0,0.8380816588254002,0.2712862494826778,13,71.80275672541894,2.3501678618512294,
horaud,train,0,0,1.8169296825131127,0.21865300219602157,10,24.86116909204662,1.5767424993335664,
horaud,train,1,0,0.9469069442120565,0.24522116820630957,6,9.464663804552606,1.2559633622942328,
horaud,train,2,0,1.7582685640381919,0.10768996213348776,10,47.99736433603188,2.190830078669541,
horaud,train,5,0,1.6354945250145476,0.2772352780159835,10,16.837836375272268,1.297606888671306,
horaud,train,8,0,0.8850637065777063,0.2311543696783555,7,4.813293188751455,0.8292245248898391,
horaud,train,9,0,0.7758192920276121,0.1523839551651692,4,6.893728697851347,1.3127955569938667,
horaud,train,11,0,0.49311442851938436,0.17035186418047615,9,12.32333597636435,1.1701536450096508,
horaud,train,12,0,0.9113582265344253,0.09632490930524183,12,30.200754495604954,1.5864203545405022,
horaud,train,13,0,0.8088506821349463,0.12516574558861718,12,44.541583519687336,1.9266028720627952,
horaud,train,15,0,1.6499985881724732,0.23596343187696178,13,134.74909479748325,3.2195209246752516,
horaud,train,16,0,1.810293969735567,0.2661983828154282,14,235.95311133208853,4.105337217157411,
horaud,heldout,4,1,0.5363298304610099,1.294052998474719,22,70.95948211859738,1.7959484974215687,
horaud,heldout,10,1,3.254895387257561,0.493456480693822,15,22.857919161066263,1.2344477621205434,
horaud,heldout,14,1,2.7244385209008946,0.48166141031247056,12,114.58097142504374,3.090050854827524,
horaud,train,0,1,7.904552869592463,0.8394502935666018,16,2122.443513577298,11.51749623827076,
horaud,train,1,1,7.599274465746054,0.5636398693912807,22,3073.136840007319,11.818969421322269,
horaud,train,2,1,4.411127551378564,0.7108076271489442,24,165.8795694406645,2.6290014695116386,
horaud,train,5,1,7.348340945649173,2.00408315684305,20,159.4264564684731,2.823353117026571,
horaud,train,8,1,2.8723887130261003,1.1965842661287867,20,317.1052743831676,3.9818668635651773,
horaud,train,9,1,1.0102458108959385,0.3695294911835322,15,30.86517392265487,1.4344609654885436,
horaud,train,11,1,1.3028200619686285,0.27849945247594254,16,23.351500524365136,1.2080847581079819,
horaud,train,12,1,1.8474928307390925,0.2252849625425305,9,23.817001990857147,1.6267555300473648,
horaud,train,13,1,1.6798170707380893,0.3595344559181342,12,39.98798018981525,1.8254675243576928,
horaud,train,15,1,3.2427973907921785,0.7488274872293411,12,165.39012937927822,3.712480408245479,
horaud,train,16,1,6.019556364595606,0.059521076709768896,11,14.117062797752393,1.1328589255729142,
andreff,heldout,4,0,2.311327595613492,0.2308395935547736,16,20.423956075843673,1.129821780078712,
andreff,heldout,10,0,0.868058343084283,0.1480629239838354,13,17.71406319687138,1.1673132595465465,
andreff,heldout,14,0,0.3593587597039262,0.2699482550624542,13,20.242758628807675,1.2478522665520353,
andreff,train,0,0,1.0492228598392552,0.21667562613433602,10,13.00439125862302,1.1403679782694278,
andreff,train,1,0,0.4608189677901794,0.24533275544153835,6,7.812420605651386,1.141082863310942,
andreff,train,2,0,1.6258169184938223,0.11166289264857461,10,51.145383989135304,2.2615345230426023,
andreff,train,5,0,1.6689303894369454,0.2767286463538848,10,9.206821433442483,0.9595218305720034,
andreff,train,8,0,1.4861743409121502,0.23941073906232518,7,31.010681500608612,2.1047796457657513,
andreff,train,9,0,0.8080570732843368,0.15321485012332192,4,4.66626284825518,1.080076715823369,
andreff,train,11,0,0.7973038354212572,0.16839466561279562,9,14.403092996131916,1.2650469027814264,
andreff,train,12,0,0.6723479260624876,0.09559207106728121,12,5.446464441625168,0.6737002573861,
andreff,train,13,0,0.4193424681495475,0.12597750917231149,12,5.662790191199603,0.6869491848746652,
andreff,train,15,0,1.703958733690938,0.23170646673435716,13,97.13340648747841,2.7334594379717436,
andreff,train,16,0,1.089179010141949,0.2647008503216048,14,48.06173092686916,1.8528304780768947,
andreff,heldout,4,1,23.401720852762846,1.3336196043591442,22,39799.46925388314,42.53312572886474,
andreff,heldout,10,1,10.649060931733715,0.4815587552318829,15,5597.427338349606,19.317396888728055,
andreff,heldout,14,1,16.135437610103164,0.47695183706964095,12,5159.349631631761,20.73513449765832,
andreff,train,0,1,44.40732449183882,0.7799961560132008,16,113143.5717340656,84.09205214156151,
andreff,train,1,1,33.72463348858774,0.5324699231296158,22,89900.37180107273,63.92480376514579,
andreff,train,2,1,44.075648150098814,0.729076611729791,24,155133.5802317158,80.39837794583602,
andreff,train,5,1,17.586508459226412,2.033255559795595,20,22790.28595030846,33.75669263294944,
andreff,train,8,1,31.64961155022354,1.204947411945607,20,56493.98292407101,53.14789879387096,
andreff,train,9,1,11.63023629435376,0.3417894137061922,15,5806.458006017792,19.674785904837343,
andreff,train,11,1,7.376911594209319,0.2683315915688336,16,1640.0251974740952,10.124306141268692,
andreff,train,12,1,9.494514653258479,0.2450235242632114,9,1693.3423162270597,13.716746926565754,
andreff,train,13,1,17.217408521153832,0.37849267750517684,12,7320.057165582288,24.698274510550814,
andreff,train,15,1,38.272960032317215,0.7835735611777503,12,36484.49419573365,55.139591187377675,
andreff,train,16,1,50.67529359433088,0.17328903209957167,11,64997.420091550375,76.86908593159623,
daniilidis,heldout,4,0,1.8801421450532765,0.21288875645714764,16,20.04832736149097,1.1193839645506745,
daniilidis,heldout,10,0,0.5401820474078696,0.14038182408273156,13,19.3070089802568,1.2186691663215372,
daniilidis,heldout,14,0,0.9020983563095843,0.2792427925577602,13,84.57776051463189,2.550682571008907,
daniilidis,train,0,0,2.2196084731195023,0.22984427661228307,10,39.044156660803864,1.975959429259717,
daniilidis,train,1,0,1.222884325951454,0.23940125279116672,6,14.183246310141296,1.5374896373711107,
daniilidis,train,2,0,1.743006685280825,0.10480957378573875,10,32.886583702030805,1.8134658447853602,
daniilidis,train,5,0,1.125838660332089,0.26153221869506027,10,3.88903963017764,0.6236216505364162,
daniilidis,train,8,0,0.5311986078690233,0.2501550592585475,7,9.574953902140418,1.169551434289502,
daniilidis,train,9,0,0.4535041318788309,0.1578482919360051,4,3.4351615817133245,0.9267094449871174,
daniilidis,train,11,0,0.5716410473260246,0.16221908329865725,9,9.484487242493893,1.0265631572546594,
daniilidis,train,12,0,0.6790057065184343,0.09250612737727593,12,25.533301078139313,1.4586895111177507,
daniilidis,train,13,0,0.7030736300559319,0.11540499579560574,12,48.15628567453467,2.0032533055535495,
daniilidis,train,15,0,1.7800236580084525,0.23753621914511575,13,176.84026069347274,3.6882376518360336,
daniilidis,train,16,0,1.8412520469284925,0.27781181206487554,14,184.15719055944464,3.6268560820578934,
daniilidis,heldout,4,1,1.8542946309033104,1.2950790556092124,22,358.9123329767869,4.039083677455855,
daniilidis,heldout,10,1,3.2819187005106114,0.44657100711121545,15,4.4961177907256324,0.5474862427937122,
daniilidis,heldout,14,1,2.92608577421292,0.45446023783197337,12,74.86046760919179,2.4976733775187623,
daniilidis,train,0,1,5.577661862296081,0.9163334200523312,16,1221.1407286164565,8.73620601511483,
daniilidis,train,1,1,5.9049217294260075,0.6364614873434773,22,2147.4249601969154,9.879788735772449,
daniilidis,train,2,1,5.994744517442026,0.6734078941674071,24,82.01016640364371,1.8485373317351446,
daniilidis,train,5,1,7.20962289466854,2.0191275161504274,20,515.1962816751264,5.07541270083097,
daniilidis,train,8,1,5.590378245596853,1.215572879842084,20,1332.3295864574145,8.161891896053925,
daniilidis,train,9,1,1.064011773809131,0.31883165372303207,15,27.117653227045945,1.3445607269549895,
daniilidis,train,11,1,1.071959517489345,0.24017435076312535,16,4.8493082472580245,0.5505286236460613,
daniilidis,train,12,1,1.4522761154870647,0.22172021429619168,9,9.08425683286971,1.0046700305666816,
daniilidis,train,13,1,1.8591887470049808,0.3536205318211632,12,29.321602758839767,1.5631592678194952,
daniilidis,train,15,1,4.681758930892388,0.6641751200295196,12,192.8519032747928,4.008864170755361,
daniilidis,train,16,1,3.8820100138741305,0.09131994722505862,11,19.350598036412435,1.3263277408082417,
